  0:   50| [55] [√After Chapter3]
  1:   67| [45] [――外周棟に戻るなり、渡瀬たちは大きく息をついた。]
  2:   75| [47] [渡瀬]
  3:   78| [45] [「はぁぁ……！」]
  4:  140| [47] [洵]
  5:  143| [45] [「ふぅ、緊張したね……」]
  6:  151| [47] [渡瀬]
  7:  154| [45] [「でも、汚染区域に入った甲斐もあったな？」]
  8:  159| [45] [だが洵の表情が、そこで急に曇った。]
  9:  185| [47] [洵]
 10:  188| [45] [「う、うん……」]
 11:  196| [47] [渡瀬]
 12:  199| [45] [「あれ？　おいどうした？」]
 13:  207| [47] [洵]
 14:  210| [45] [「あ、いや、ごめん……急に気分が……」]
 15:  245| [47] [洵]
 16:  248| [45] [「……うっ！」]
 17:  253| [45] [洵はそう言って口を押さえ、身を屈めた。]
 18:  261| [47] [渡瀬]
 19:  264| [45] [「守部！？」]
 20:  272| [47] [洵]
 21:  275| [45] [「隊長、見ないで！　ちょっと戻します！」]
 22:  283| [47] [渡瀬]
 23:  286| [45] [「戻すって何を……あ！」]
 24:  303| [47] [洵]
 25:  306| [45] [「ぅえええっ！」]
 26:  311| [45] [洵は背を向け、通路の隅に嘔吐した。]
 27:  316| [45] [それを渡瀬は、呆然と見る。]
 28:  321| [45] [やがて吐き終えた洵は、青ざめた顔で微笑んだ。]
 29:  355| [47] [洵]
 30:  358| [45] [「……いやぁ、お恥ずかしいところを見せました」]
 31:  366| [47] [渡瀬]
 32:  369| [45] [「も、守部……」]
 33:  377| [47] [渡瀬]
 34:  380| [45] [「お前、もしかして、放射線障害が……！？」]
 35:  406| [47] [洵]
 36:  409| [45] [「えっ？　な、なに言ってんの、違うよ」]
 37:  435| [47] [洵]
 38:  438| [45] [「走ったり緊張したりして、ついでに疲れが胃に来ただけだよ」]
 39:  446| [47] [渡瀬]
 40:  449| [45] [「ホントか！？　おい、ちょっと手首見せてみろ！」]
 41:  476| [45] [渡瀬は洵の手首をぐいっと掴んだ。]
 42:  502| [47] [洵]
 43:  505| [45] [「わ！　なにすんのエッチ！」]
 44:  513| [47] [渡瀬]
 45:  516| [45] [「うるせぇ！　ちょっと黙ってろ！」]
 46:  614| [45] [そう言って黙らせ、洵のバイタルチェッカーを見る。]
 47:  619| [45] [本来緑色をしているはずの、５つの光の１つ――それが真っ赤に点滅していた。]
 48:  627| [47] [渡瀬]
