  0:   45| [55] [√Before Chapter6]
  1:   70| [45] [――鹿鳴市中央消防署。]
  2:   81| [45] [訪れた事もない建物の前で、夏彦たちはタクシーを降りた。]
  3:   86| [45] [消防の組織の事は良く知らないが、恐らくレスキュー隊のメンバーもここにいるのだろう。]
  4:  148| [47] [サリュ]
  5:  151| [45] [「消防署……ということは、守部洵に会いに来たの？」]
  6:  159| [47] [夏彦]
  7:  162| [45] [「そういう事だ。まぁイチかバチかだけどさ」]
  8:  189| [47] [ましろ]
  9:  192| [45] [「洵さん、いてくれるといいけど……」]
 10:  197| [45] [ここまでの経緯を考えると、決して楽観視はできない。]
 11:  202| [47] [夏彦]
 12:  203| [45] [（それに、先生の時みたいなケースもある……用心しなきゃダメだ）]
 13:  208| [47] [夏彦]
 14:  209| [45] [（できるかどうかわからないけど、ぼくもエンパシーを試みてみよう）]
 15:  214| [47] [夏彦]
 16:  215| [45] [（ましろにばかり任せてるわけにもいかないし……！）]
 17:  220| [45] [そう思いながら敷地内に足を踏み入れると、すぐに陽気な声がかけられた。]
 18:  277| [47] [洵]
 19:  280| [45] [「あれ～？　夏彦くん＆ましろちゃん＆ルイーズちゃんじゃん。どしたの？」]
 20:  288| [47] [夏彦]
 21:  291| [45] [「あっ、こんにちは洵さん！」]
 22:  348| [47] [ましろ]
 23:  351| [45] [「お、お久しぶりです！」]
 24:  359| [47] [サリュ]
 25:  362| [45] [「こんにちは」]
 26:  367| [45] [サリュも珍しく『空気を読んだ』のか、彼女にしては折り目正しく挨拶する。]
 27:  393| [47] [洵]
 28:  396| [45] [「うんうん、いい挨拶だ」]
 29:  422| [47] [洵]
 30:  425| [45] [「で、なーにこんなところまで。ひょっとしてあたしに会いに来たのかな？」]
 31:  433| [47] [夏彦]
 32:  436| [45] [「そうなんです」]
 33:  462| [47] [洵]
 34:  465| [45] [「え、マジ？」]
 35:  491| [47] [ましろ]
 36:  494| [45] [「実はですね、洵さんに相談したいことが……」]
 37:  544| [45] [軽い調子の洵に、夏彦たちは事情を説明した。]
 38:  549| [45] [この街に激しい憎悪をたぎらせているテロリストがいる事を。]
 39:  554| [45] [そして彼らが市内各所で、破壊活動を行っている可能性がある事も。]
 40:  568| [45] [――そしてそれを聞き終えた洵は、真顔になって問いを返した。]
 41:  594| [47] [洵]
 42:  597| [45] [「……それ本当の話かい？」]
 43:  605| [47] [夏彦]
 44:  608| [45] [「冗談みたいな話ですけど……本当です」]
 45:  616| [47] [洵]
 46:  619| [45] [「だろうね……声がガチだもん」]
 47:  624| [45] [苦い表情を浮かべる洵に、ましろが問いを返す。]
 48:  650| [47] [ましろ]
 49:  653| [45] [「洵さん、信じてくれるんですか？」]
 50:  679| [47] [洵]
 51:  682| [45] [「いや～。あんたたちの話だけだったら、正直信じてなかったんだけどね？」]
 52:  690| [47] [洵]
 53:  693| [45] [「ちょっとあたしとしても、気になる事があったもんだからさ……」]
 54:  719| [47] [サリュ]
 55:  722| [45] [「どういう意味？」]
 56:  748| [47] [洵]
 57:  751| [45] [「いやね、最近あたしたち、出場が多すぎるんだよ」]
 58:  759| [47] [洵]
 59:  762| [45] [「事故の数自体が、不自然なくらい増えてる気がするんだよね」]
 60:  770| [47] [夏彦]
 61:  773| [45] [「洵さんは、それらの事故や事件もテロの一環だと？」]
 62:  799| [47] [洵]
 63:  802| [45] [「全く考えもしなかったけど、君らの話聞いてそう思うようになった」]
 64:  828| [47] [洵]
 65:  831| [45] [「職場の雰囲気も最近ピリピリしてるし、みんなも何となく変だとは思ってるんじゃないかな？」]
 66:  839| [47] [夏彦]
 67:  842| [45] [「なるほど……」]
 68:  847| [45] [洵の答えを聞きながら、夏彦は――]
 69:  930| [45] [精神を集中した。]
 70:  935| [45] [まず洵の固有脳波を探り、すぐにそれを判断する。]
 71:  940| [47] [夏彦]
 72:  941| [45] [（洵さんは――『ＴＹＰＥ８』か）]
 73:  946| [45] [それは理想主義者や挑戦者に多い脳波だ。]
 74:  951| [45] [彼女らしいと思いつつ、さらに念じる。]
 75:  956| [47] [夏彦]
 76:  957| [45] [（あとは母さんの心を読んだ時の要領だ。あれが錯覚じゃなければだけど……）]
 77:  962| [47] [夏彦]
 78:  963| [45] [（心の底から念じるんだ、『この人の心を知りたい』って！）]
 79:  968| [45] [洵が本当に夏彦たちの言葉を信じてくれているのか、それを知りたいと強く願う。]
 80:  994| [47] [洵]
 81:  997| [45] [「ん？　どうしたのさ夏彦くん、急にむつかしい顔して？」]
 82: 1002| [45] [その声にも構わず、さらに集中する。]
 83: 1007| [45] [すると不意に――洵の肉声が消え、別の声が頭に響いた。]
 84: 1033| [47] [洵]
 85: 1036| [45] [「……ね、ちょっと大丈夫？　聞こえて――」]
 86: 1325| [85] [《まるで聞こえてないみたい……どうしたんだろう、本当に》]
 87: 1326| [86] [洵]
 88: 1327| [86] [《まるで聞こえてないみたい……どうしたんだろう、本当に》]
