  0:   40| [55] [√Before Chapter4]
  1:   70| [45] [その授業の後の、昼休み――]
  2:   75| [45] [教室を出た夏彦は、テレパシーの渦の中、大きく伸びをした。]
  3:  129| [85] [《あ、あの……宗像さん。]
  4:  131| [85] [　俺はようやく　　　　　]
  5:  133| [85] [　　　覚悟を決めました》]
  6:  144| [86] [青春男子]
  7:  145| [86] [《あ、あの……宗像さん。俺はようやく覚悟を決めました》]
  8:  156| [85] [　　　《……え？》　　　]
  9:  167| [86] [宗像さん]
 10:  168| [86] [《……え？》]
 11:  180| [85] [《色々考えたんだけど……]
 12:  182| [85] [　やっぱり、会って直接　]
 13:  184| [85] [　話したいと思います》　]
 14:  200| [86] [青春男子]
 15:  201| [86] [《色々考えたんだけど……やっぱり、会って直接話したいと思います》]
 16:  206| [85] [《放課後、屋上に　　　　]
 17:  208| [85] [　来てくれますか……？》]
 18:  219| [86] [青春男子]
 19:  220| [86] [《放課後、屋上に来てくれますか……？》]
 20:  228| [85] [《……そう、　　　　　　]
 21:  230| [85] [　　　それでいいのよ》　]
 22:  241| [86] [宗像さん]
 23:  242| [86] [《……そう、それでいいのよ》]
 24:  250| [85] [《テレパシー通じて、　　]
 25:  252| [85] [　あんたの想いは　　　　]
 26:  254| [85] [　充分伝わったから、　　]
 27:  256| [85] [　話すことないかも　　　]
 28:  258| [85] [　しれないけど……》]
 29:  274| [86] [宗像さん]
 30:  275| [86] [《テレパシー通じて、あんたの想いは充分伝わったから、話すことないかもしれないけど……》]
 31:  280| [85] [《それでも、やっぱり　　]
 32:  282| [85] [　直接会わなきゃね》　　]
 33:  293| [86] [宗像さん]
 34:  294| [86] [《それでも、やっぱり直接会わなきゃね》]
 35:  304| [85] [《……えぇ》　　　　　　]
 36:  315| [86] [青春男子]
 37:  316| [86] [《……えぇ》]
 38:  327| [85] [《私もこれだけ　　　　　]
 39:  329| [85] [　全校生徒に事のテンマツ]
 40:  331| [85] [　知られたら、　　　　　]
 41:  333| [85] [　もう怖いものはないわ》]
 42:  349| [86] [宗像さん]
 43:  350| [86] [《私もこれだけ全校生徒に事のテンマツ知られたら、もう怖いものはないわ》]
 44:  355| [85] [《逃げたりしないで、　　]
 45:  357| [85] [　ちゃんと屋上に　　　　]
 46:  359| [85] [　行ってあげる》　　　　]
 47:  370| [86] [宗像さん]
 48:  371| [86] [《逃げたりしないで、ちゃんと屋上に行ってあげる》]
 49:  379| [85] [《ま、それでＯＫするか　]
 50:  381| [85] [　どうかは別問題だけど。]
 51:  383| [85] [　放課後楽しみに　　　　]
 52:  385| [85] [　してるわ。じゃね》　　]
 53:  396| [86] [宗像さん]
 54:  397| [86] [《ま、それでＯＫするかどうかは別問題だけど。放課後楽しみにしてるわ。じゃね》]
 55:  411| [85] [《は、はい！》　　　　　]
 56:  427| [86] [青春男子]
 57:  428| [86] [《は、はい！》]
 58:  433| [85] [《おぉ、　　　　　　　　]
 59:  435| [85] [　　　甘酸っぱいな……》]
 60:  446| [86] [ピッチャー]
 61:  447| [86] [《おぉ、甘酸っぱいな……》]
 62:  452| [85] [　　　《青春だなぁ……》]
 63:  463| [86] [キャッチャー]
 64:  464| [86] [《青春だなぁ……》]
 65:  475| [85] [《俺らも野球なんてやってる場合じゃねーな……》]
 66:  486| [86] [バッター]
 67:  487| [86] [《俺らも野球なんてやってる場合じゃねーな……》]
 68:  499| [85] [《……しかし紅崎よ。　　]
 69:  501| [85] [　どうやら俺たちには、　]
 70:  503| [85] [　指向性テレパシーは　　]
 71:  505| [85] [　まだ無理らしいな……》]
 72:  516| [86] [冷静男子]
 73:  517| [86] [《……しかし紅崎よ。どうやら俺たちには、指向性テレパシーはまだ無理らしいな……》]
 74:  528| [85] [《そうだな……　　　　　]
 75:  530| [85] [　　　　どうするシン？　]
 76:  532| [85] [　放課後の時間がぽっかり]
 77:  534| [85] [　　　　空いちまったぞ》]
 78:  550| [86] [バカ男子]
 79:  551| [86] [《そうだな……どうするシン？　放課後の時間がぽっかり空いちまったぞ》]
