  0:   52| [55] [√After Chapter4]
  1:   61| [45] [――その後、３分も経たず、地下２階の捜索は終了した。]
  2:   66| [45] [だが相変わらず、成果はなしだった。]
  3:  128| [47] [恵那]
  4:  131| [45] [「……次は地下１階に行きましょうか」]
  5:  139| [47] [渡瀬]
  6:  142| [45] [「あぁ、だが――この棟の非常階段は、崩れちまってるんだ」]
  7:  169| [47] [宇喜多]
  8:  172| [45] [「なに？　じゃあ君はさっきどうやって捜索したんだね？」]
  9:  180| [47] [渡瀬]
 10:  183| [45] [「崩れた階段の代わりに、ロープを使ったのさ」]
 11:  191| [47] [渡瀬]
 12:  194| [45] [「だが先生やおっさんが登るには、ちょっと無理があるな……」]
 13:  199| [45] [背負って登ってもいいが、２人ともなると手間が掛かりすぎるだろう。]
 14:  225| [47] [恵那]
 15:  228| [45] [「他のエリアから回り込む？」]
 16:  236| [47] [渡瀬]
 17:  239| [45] [「いや、時間がもったいない。エレベーターシャフト内のハシゴを使おう」]
 18:  265| [47] [宇喜多]
 19:  268| [45] [「まぁなんでもいい。それで行こうじゃないか」]
 20:  276| [47] [恵那]
 21:  279| [45] [「えぇ」]
 22:  284| [45] [恵那と宇喜多の同意を得た渡瀬は、エレベーターホールに向かった。]
 23:  385| [45] [――例によってエレベーターの扉を開け、中をうかがう。]
 24:  433| [45] [そこはねっとりとした闇に満ちていた。]
 25:  467| [47] [恵那]
 26:  470| [45] [「……ここを登っていくの？」]
 27:  533| [47] [宇喜多]
 28:  536| [45] [「ん？　怖いなら残ってもいいんだがね」]
 29:  563| [47] [恵那]
 30:  566| [45] [「バカ言わないで。一緒に行くわよ」]
 31:  574| [47] [渡瀬]
 32:  577| [45] [「いや待て先生。一応オレが先に行って、安全を確認しよう」]
 33:  585| [47] [渡瀬]
 34:  588| [45] [「先生たちは後から追ってきてくれればいい」]
 35:  614| [47] [恵那]
 36:  617| [45] [「そ、そう？　……それじゃ気をつけてね」]
 37:  622| [45] [渡瀬はうなずき、そしてシャフト内に入った。]
 38:  676| [45] [真っ暗な闇の中を、手探りで階上を目指す。]
 39:  681| [45] [ハシゴはみしみしと音を立て、やや心もとない。]
 40:  686| [45] [階上で起きた火災が、エレベーターシャフト内にも回ったのか、上に行くほどハシゴは朽ちているようだった。]
 41:  692| [47] [渡瀬]
 42:  693| [45] [（……先生にはちょっとキツイかもな）]
 43:  704| [45] [そう思いつつ、地下１階付近まで登っていくと――]
 44:  709| [45] [下の方から、声が聞こえてきた。]
 45:  869| [47] [恵那]
 46:  872| [45] [「―…っきの話だけど――」]
 47:  880| [47] [宇喜多]
 48:  883| [45] [「―んだね？」]
 49:  888| [47] [渡瀬]
 50:  889| [45] [（ん？）]
 51:  894| [45] [渡瀬は耳を澄ました。]
 52:  899| [45] [階下で恵那と宇喜多が話しているようだ。]
 53:  913| [47] [恵那]
 54:  916| [45] [「……あなた何かと私たちに、アレを見るなコレを見るなって釘ばかり刺しているわね」]
 55:  924| [47] [恵那]
 56:  927| [45] [「でもあなたはどこまで知っているの？　この施設の事」]
 57:  935| [47] [宇喜多]
 58:  938| [45] [「むろん第４エリア勤務の職員としての知識はあるが、それが何か？」]
 59:  946| [47] [恵那]
 60:  949| [45] [「とぼけないで。本当はもっと重要な事を知っているんじゃないの？」]
 61:  977| [47] [宇喜多]
 62:  980| [45] [「何をだね？」]
 63:  988| [47] [恵那]
 64:  991| [45] [「決まってるじゃない、隔壁が開かない理由よ！」]
 65:  999| [47] [宇喜多]
 66: 1002| [45] [「だからそれは、放射能漏洩防止システムが――」]
 67: 1010| [47] [恵那]
 68: 1013| [45] [「本当に！？　それ以外の理由があるんじゃないの！？」]
 69: 1041| [47] [宇喜多]
 70: 1044| [45] [「君はまだそんな事を言っているのかね！？　疑うのもいい加減にしたまえ！」]
 71: 1049| [45] [恵那と宇喜多の声が熱を帯びる。]
 72: 1054| [45] [またしても口論が始まりそうだ。]
 73: 1109| [47] [渡瀬]
 74: 1110| [45] [（くそ、ちょっと目を離した隙に！）]
 75: 1115| [47] [渡瀬]
 76: 1116| [45] [（どんだけ相性悪いんだよ、あの２人は！）]
 77: 1121| [45] [渡瀬はシャフト内から、２人を制止しようとした。]
 78: 1129| [47] [渡瀬]
 79: 1132| [45] [「おいやめろ！　ケンカするんじゃない！」]
 80: 1140| [47] [恵那]
 81: 1143| [45] [「ほっといて隊長さん！　このへんではっきりさせたいのよ！」]
 82: 1148| [45] [だが階下からは、そんな声が返ってくる。]
 83: 1153| [47] [渡瀬]
 84: 1154| [45] [（だからよせというのに――！）]
 85: 1159| [45] [渡瀬が２人を制止するため、慌ててハシゴを降りようとした時――]
 86: 1171| [45] [足元で、びきっと鈍い音がした。]
 87: 1179| [47] [渡瀬]
 88: 1182| [45] [「っ！！」]
 89: 1187| [45] [ハシゴの足場が折れたのだ！]
 90: 1192| [45] [一瞬の浮遊感――渡瀬の体が闇を舞う。]
 91: 1197| [47] [渡瀬]
 92: 1198| [45] [（ま、マズい！）]
 93: 1203| [45] [渡瀬は無我夢中で腕を振った。]
 94: 1215| [45] [その手が何かにぶつかる。ハシゴの足場だ！]
 95: 1220| [45] [とっさにそれを掴む。]
 96: 1225| [45] [だが、それとほぼ同時に――]
 97: 1240| [47] [渡瀬]
 98: 1243| [45] [「ぐあっ！！」]
 99: 1248| [45] [渡瀬の体は、床に叩きつけられた。]
100: 1256| [47] [渡瀬]
101: 1259| [45] [「っ……」]
102: 1264| [45] [腰の辺りをしたたか打ちつけた。]
103: 1269| [45] [その衝撃が脳まで伝わり、急速に意識が消失していく。]
104: 1277| [47] [恵那]
105: 1280| [45] [「えっ……」]
106: 1288| [47] [恵那]
107: 1291| [45] [「ちょ、ちょっと隊長さん！？　隊長さんっ！！」]
108: 1296| [45] [薄れ行く意識の中、渡瀬は恵那の悲痛な声を聞いた気がした――。]
