  0:   44| [55] [√Before Chapter5]
  1:   55| [45] [――野犬駆除の噂を、悠里から聞いた夏彦たちは――]
  2:   60| [45] [すぐにシリウスを助ける方法を探した。]
  3:   65| [45] [だが引き取ってくれる人などは、まるで見つからないまま……２日が過ぎてしまった。]
  4:  142| [47] [ましろ]
  5:  145| [45] [「ともだちんちも、みんなぜんめつだね……」]
  6:  153| [47] [夏彦]
  7:  156| [45] [「う～……だんちとかにすんでるやつ、多いからな」]
  8:  182| [47] [ましろ]
  9:  185| [45] [「どうしよう……」]
 10:  190| [47] [シリウス]
 11:  193| [45] [「うぅ～！」]
 12:  198| [45] [夏彦とましろはうなだれていた。]
 13:  203| [47] [夏彦]
 14:  204| [45] [（このまちには、シリウスのいばしょはないんだ……）]
 15:  209| [45] [保健所の魔の手は、いずれシリウスにも届くだろう。]
 16:  214| [45] [だが引き取り手も見つからず、時間ばかりが過ぎていく。]
 17:  240| [47] [ましろ]
 18:  243| [45] [「このままじゃシリウスが、ホントにころされちゃう……」]
 19:  251| [47] [夏彦]
 20:  254| [45] [「……！」]
 21:  259| [45] [焦る心を抑え、どうすべきか考える。]
 22:  264| [45] [やがて――夏彦の脳裏に、ある考えが閃いた。]
 23:  272| [47] [夏彦]
 24:  275| [45] [「……いや、まて！　まだ手はある！」]
 25:  283| [47] [夏彦]
 26:  286| [45] [「ぼくらがシリウスを、このまちからにがせばいいんだ！」]
 27:  312| [47] [ましろ]
 28:  315| [45] [「え！？」]
 29:  341| [47] [ましろ]
 30:  344| [45] [「で、でも、まちのまわりにはフェンスがあるよ？」]
 31:  349| [45] [鹿鳴市は治安保護上の理由から、街の周囲をフェンスで囲まれている。]
 32:  354| [45] [人はもちろん、犬も包囲を抜ける事はできない。しかし――]
 33:  362| [47] [夏彦]
 34:  365| [45] [「だってこのままじゃ、シリウスが死んじゃうんだぞ？」]
 35:  373| [47] [夏彦]
 36:  376| [45] [「だったらまちの外まで、にがすしかないじゃんか」]
 37:  384| [47] [ましろ]
 38:  387| [45] [「でもまちからかってにでたら、つかまっちゃうよ！？」]
 39:  413| [47] [ましろ]
 40:  416| [45] [「おとうさんがいってたもん！　ろうやにいれられるって！」]
 41:  424| [47] [夏彦]
 42:  427| [45] [「ろ……ろうや！？」]
