  0:   14| [55] [√Before Chapter3]
  1:   18| [45] [食後のコーヒーを飲みながら、夏彦たちはふぅと一息ついた。]
  2:  176| [47] [夏彦]
  3:  179| [45] [「あー……美味かった……」]
  4:  187| [47] [悠里]
  5:  190| [45] [「ん～……おなかいっぱいだよぅ……」]
  6:  232| [47] [サリュ]
  7:  235| [45] [「……宇宙が見えた」]
  8:  240| [45] [サリュもとろんとした目で、よくわからない事を言う。]
  9:  266| [47] [ましろ]
 10:  269| [45] [「よかった～。いくつか作った事のない料理があったから、不安でもあったんだけど」]
 11:  295| [47] [ましろ]
 12:  298| [45] [「『見よう見まねでやったらうまくいったぜ』！」]
 13:  321| [45] [ましろがキリッと口調を作って言う。サリュはそれを聞いてきょとんとした。]
 14:  347| [47] [サリュ]
 15:  350| [45] [「ましろは時々、喋り方が変わる気がする……今のは男性の口調では？」]
 16:  376| [47] [ましろ]
 17:  379| [45] [「うっ、冷静にツッコまれちゃった。なんか急に恥ずかしくなってきたぞ……？」]
 18:  384| [45] [恥ずかしいなら言わなきゃいいのにと思いつつ、夏彦はフォローする。]
 19:  392| [47] [夏彦]
 20:  395| [45] [「あぁ、気にしなくていいよ。ましろは漫画だのアニメだののセリフを引用する癖があるんだ」]
 21:  421| [47] [ましろ]
 22:  424| [45] [「いやぁ面目ない。そういうの好きなもんでさぁ」]
 23:  500| [47] [悠里]
 24:  503| [45] [「サリュちゃんはどう？　漫画とかアニメとか、フランスでも人気だって聞いたけど？」]
 25:  581| [47] [夏彦]
 26:  584| [45] [「だってさ。どうだいサリュ？」]
 27:  610| [47] [サリュ]
 28:  613| [45] [「え？」]
 29:  621| [47] [夏彦]
 30:  624| [45] [「漫画とかアニメとかに興味は？」]
 31:  647| [45] [なさそうだよなぁと思いつつ聞くと、サリュは少し考えてから答えた。]
 32:  673| [47] [サリュ]
 33:  676| [45] [「どちらも見ない、けど……小説は読む」]
 34:  702| [47] [ましろ]
 35:  705| [45] [「あ、そう言えば教室でも本読んでたね？　どういうのが好きなの？」]
 36:  731| [47] [サリュ]
 37:  734| [45] [「ＳＦ」]
 38:  760| [47] [ましろ]
 39:  763| [45] [「すこし・ふしぎな方？」]
 40:  771| [47] [サリュ]
 41:  774| [45] [「サイエンス・フィクションの方。特に前世紀のものが好き」]
 42:  800| [47] [夏彦]
 43:  803| [45] [「へぇ……そんな趣味があったのか」]
 44:  811| [47] [ましろ]
 45:  814| [45] [「あ、私も少しだけ読むよ～。ジュブナイルっぽいのばっかりだけど」]
 46:  840| [47] [サリュ]
 47:  843| [45] [「『アリス』とか？」]
 48:  869| [47] [ましろ]
 49:  872| [45] [「そう、それがたったひとりの語れる作家だよ」]
 50:  877| [45] [ましろがにっと笑うと、サリュは少しの間の後、笑みを返した。]
 51:  903| [47] [サリュ]
 52:  906| [45] [「……面白い事を言う」]
 53:  914| [47] [夏彦]
 54:  917| [45] [「ん？　なんだそれ、どういう意味だ？」]
 55:  943| [47] [ましろ]
 56:  946| [45] [「好きなもの同士が交わせる会話だよ。ねーサリュ？」]
 57:  972| [47] [サリュ]
 58:  975| [45] [「……ん」]
 59:  983| [47] [夏彦]
 60:  986| [45] [「む、ちょっと負けた感じがするな……」]
 61:  991| [45] [そう言いつつも、夏彦も笑う。]
 62: 1033| [47] [夏彦]
 63: 1036| [45] [「そういや悠里は、なんかお勧めのＳＦってあるかい？」]
 64: 1062| [47] [悠里]
 65: 1065| [45] [「んー、ＳＦはあまり読まないんだけど……１つ、何度も読み返した本があるよ」]
 66: 1179| [47] [ましろ]
 67: 1182| [45] [「なーに？」]
 68: 1258| [47] [悠里]
 69: 1261| [45] [「コミュニケーター大発現前に書かれた小説で、テレパシーを使える人『テレパス』の物語」]
 70: 1269| [47] [夏彦]
 71: 1272| [45] [「あ、それはぼくも知っている」]
 72: 1350| [47] [ましろ]
 73: 1353| [45] [「私も！」]
 74: 1358| [45] [半世紀も前に書かれたその小説は、コミュニケーターが現れたこの時代を予言したような内容だった。]
 75: 1363| [45] [その先見性と内容の良さから、近年再ブームが到来し、夏彦たちの世代の子供はたいてい１度は読んでいる。]
 76: 1389| [47] [ましろ]
 77: 1392| [45] [「サリュは知ってるかな？　日本のＳＦ小説で――」]
 78: 1415| [45] [ましろがそのタイトルを告げると、サリュはうなずいた。]
 79: 1423| [47] [サリュ]
 80: 1426| [45] [「もちろん知っている。最終話がとても美しかった」]
 81: 1466| [47] [悠里]
 82: 1469| [45] [「最終話と言えば、名ゼリフもあるよね？」]
 83: 1495| [47] [悠里]
 84: 1498| [45] [「『――神様、どうして我々テレパスを創ったのですか』」]
 85: 1594| [45] [芝居がかった口調で悠里が言うと、ましろがにやっと笑って言葉を引き継ぐ。]
 86: 1620| [47] [ましろ]
 87: 1623| [45] [「『人間とテレパスがわかりあえるかどうか、試すおつもりだったのですか』」]
 88: 1663| [45] [さらにサリュが、わずかな間の後に言う。]
 89: 1689| [47] [サリュ]
 90: 1692| [45] [「『だとしたら、ああ神様……』」]
 91: 1715| [45] [そして最後に夏彦が――]
 92: 1723| [47] [夏彦]
 93: 1726| [45] [「『我々は、わかりあえませんでした』」]
 94: 1765| [45] [そうして順々に、その悲しいセリフを言い継ぎ――夏彦たちは笑みを交わした。]
 95: 1773| [47] [夏彦]
 96: 1776| [45] [「ははっ……ようやく共通の知識が１つ見つかったな？」]
 97: 1802| [47] [ましろ]
 98: 1805| [45] [「みんなノリがいいねぇ。ああ言われてすぐピンと来るなんてさ」]
 99: 1831| [47] [サリュ]
100: 1834| [45] [「……なんとか反応できた」]
101: 1912| [47] [悠里]
102: 1915| [45] [「例のセリフとは違って、わたしたちは『わかりあえた』みたいだね？」]
103: 1993| [45] [悠里とサリュの間でも、なごやかな会話がなされていた。]
104: 2016| [45] [それを見てましろが、ほっとしたように息をつく。]
105: 2021| [45] [ましろは、悠里とサリュの仲も取り持とうとしているらしい。夏彦も軽くそれを手伝う。]
106: 2029| [47] [夏彦]
107: 2032| [45] [「悠里はかなりの本好きなんだよ。ＳＦ以外の小説なら、たくさんオススメがあると思うけど……どうかな？」]
108: 2058| [47] [サリュ]
109: 2061| [45] [「ん、興味深い」]
110: 2137| [47] [悠里]
111: 2140| [45] [「じゃあ今度オススメ選んで、貸してあげるね」]
112: 2254| [47] [ましろ]
113: 2257| [45] [「なら私もせっかくだし、ＳＦ小説読んでみようかな？　何かオススメある？」]
114: 2283| [47] [サリュ]
115: 2286| [45] [「気に入るかわからないけど――」]
116: 2291| [45] [サリュはいくつか、好きな作家や作品の名前を上げた。]
117: 2317| [47] [ましろ]
118: 2320| [45] [「よし、それ読んでみるよ。ついでに夏彦も読みなさい！」]
119: 2328| [47] [夏彦]
120: 2331| [45] [「え？　なんでぼくも？」]
121: 2357| [47] [ましろ]
122: 2360| [45] [「サリュを理解するためだよ。好きなものには、その人の心が現れるってね」]
123: 2436| [47] [悠里]
124: 2439| [45] [「それはなんの引用？」]
125: 2517| [47] [ましろ]
126: 2520| [45] [「いやぁ、こりゃ私の持論。私も色々とオススメがあるからね、まずはそれをこの家に持ち込むよ」]
127: 2546| [47] [サリュ]
128: 2549| [45] [「それを見れば、ましろの心を理解できる？」]
129: 2575| [47] [ましろ]
130: 2578| [45] [「できるできる。例えば私のマイフェイヴァリットアニメ、『ビヨンド☆びよんど』なんて――」]
131: 2583| [45] [ましろのオタク話を、サリュが興味深げに聞く。]
132: 2658| [45] [悠里はそれを、にこにこしながら聞いていた。]
133: 2709| [47] [夏彦]
134: 2710| [45] [（……よかった、なんとかうまくやれてるじゃないか）]
135: 2715| [45] [――衝突が起こるかと思っていたが、それどころか親密な空気が、その部屋に満ちていた。]
136: 2720| [45] [悠里の心に関する問題も、ましろの言う通り、取り越し苦労だったようだ。]
137: 2832| [45] [昨日とは打って変わって、居心地がよく感じられる。]
138: 2837| [45] [それは買い物の帰りにも感じた、奇妙な幸福感だったが――]
139: 2842| [47] [夏彦]
140: 2843| [45] [（……あ）]
141: 2947| [45] [その時、夏彦はその正体に気づいた。]
142: 2952| [45] [連れ立って夕食の材料を買い、家に帰って美味しい食事を取り、食後に楽しい話をして。]
143: 2957| [45] [そこには『家庭』の匂いがあった。]
144: 2962| [45] [父が亡くなり、母が滅多に帰らなくなった天川家から、とうに失われたもの。]
145: 2967| [45] [それがこの家に戻ってきた気がしたのだ。]
146: 3179| [45] [見た目は小さな子供であるサリュが加わったせいだろうか。]
