  0:   82| [55] [√After Chapter1]
  1:   86| [45] [だがその１つ１つに、いちいち脅えてなどいられない。]
  2:   94| [47] [渡瀬]
  3:   97| [45] [「とにかく捜索を急ごう。かなり部屋数があるからな」]
  4:  141| [45] [――そして渡瀬たちは、各部屋の捜索を開始した。]
  5:  187| [45] [外周棟の端にある部屋の前で――風見が消火ホースを構え、扉に向ける。]
  6:  231| [45] [渡瀬は言われた通り、ＰＤＡのサーモグラフィを起動し、扉の熱を確認した。]
  7:  239| [47] [渡瀬]
  8:  242| [45] [「扉は……青い。熱はないな」]
  9:  269| [47] [洵]
 10:  272| [45] [「了解。じゃあ開けるね！」]
 11:  277| [45] [その声と共に、洵は扉を開けた。]
 12:  344| [45] [扉の向こうは、雑然とした研究室だった。]
 13:  352| [47] [渡瀬]
 14:  355| [45] [「……どうやら、火の気はないようだな？」]
 15:  417| [47] [洵]
 16:  420| [45] [「要救助者の姿もなしっぽいね」]
 17:  447| [47] [風見]
 18:  450| [45] [「ではＡＤ等の捜索を。３０秒でいきましょう」]
 19:  510| [45] [するとすぐに、鉄製の箱が見つかった。]
 20:  557| [47] [渡瀬]
 21:  560| [45] [「ん！？　これがメディカルボックスか！？」]
 22:  569| [45] [しかし――中身は空。すでに誰かが持ち去った後のようだった。]
 23:  577| [47] [渡瀬]
 24:  580| [45] [「ちっ、ハズレか……」]
 25:  608| [47] [洵]
 26:  611| [45] [「残念ながら、カードもないね」]
 27:  638| [47] [風見]
 28:  641| [45] [「では次の部屋へ。効率を上げていきますよ」]
 29:  689| [45] [渡瀬たちはその後も次々と、部屋の捜索を行なった。]
 30:  694| [45] [だがＡＤや要救助者はおろか、煙の出所さえわからぬまま捜索は進み――]
 31:  699| [45] [渡瀬はいつしか、炎の脅威を忘れていた。]
 32:  748| [47] [渡瀬]
 33:  751| [45] [「次の部屋でラストだ！　開けるぞ！」]
 34:  777| [47] [風見]
 35:  780| [45] [「いけません、隊長！　熱反応の確認を――」]
 36:  785| [45] [風見の警告が耳に届く。]
 37:  819| [45] [だがその時には、渡瀬は扉の開閉ボタンに触れ――]
 38:  893| [45] [かすかな駆動音を上げ、扉が開く。]
 39:  898| [45] [――その直後。]
 40:  975| [45] [ひどく奇妙な音がした。]
 41:  980| [45] [同時に、空気が吸い込まれるような感触があった。]
 42:  985| [47] [渡瀬]
 43:  986| [45] [（何だ！？）]
 44:  991| [45] [渡瀬は室内に視線を向けた。]
 45:  996| [45] [そして渡瀬が見たものは――]
 46: 1139| [45] [――噴き出して来た炎の渦だった。]
 47: 1147| [47] [渡瀬]
 48: 1150| [45] [「っ！？」]
 49: 1155| [45] [刹那、脳内に記憶が瞬く。]
 50: 1252| [47] [風見]
 51: 1255| [45] [「扉が赤、もしくは黄色で表示された場合は、そこは絶対に開けないように」]
 52: 1281| [47] [洵]
 53: 1284| [45] [「そこで扉を開けると、部屋内に新鮮な空気が急速に流れ込んで――」]
 54: 1324| [47] [洵]
 55: 1327| [45] [「ドカーン！！」]
 56: 1353| [47] [洵]
 57: 1356| [45] [「……と、爆発的に燃焼するわけ」]
 58: 1424| [47] [渡瀬]
 59: 1425| [45] [（あ、）]
 60: 1430| [45] [そう思った一瞬後、渡瀬は灼熱に包まれていた。]
 61: 1581| [85] [　%N　%N　%N]
 62: 1584| [45] [√A バッドエンド2【注意力なき者】]
 63: 1587| [85] [　]
 64: 1590| [45] [風見と洵の説明を、渡瀬が真剣に聞いていなかった場合の結末。]
 65: 1593| [85] [　]
 66: 1596| [45] [このエンディング直前に入力できるセンシズで、風見と洵と渡瀬をとても高く設定したら、この結末は回避できたかもしれない。]
