  0:   50| [55] [√Double Chapter6]
  1:   62| [45] [――かくして夏彦たちは、ラボからの脱出に成功した。]
  2:   67| [45] [皆もう疲れ果て、体はボロボロだったが――]
  3:   72| [45] [それでも９人全員が、無事生還できたのだ！]
  4:  134| [47] [夏彦]
  5:  137| [45] [「……ありがとう、渡瀬」]
  6:  142| [45] [夏彦は渡瀬に、そう言った。]
  7:  150| [47] [夏彦]
  8:  153| [45] [「何度ももうダメかと思ったけど……お前のおかげで、助かったよ！」]
  9:  214| [47] [渡瀬]
 10:  217| [45] [「っ……」]
 11:  240| [45] [渡瀬が照れたように、目を逸らす。]
 12:  266| [47] [渡瀬]
 13:  269| [45] [「……言っただろ、礼を言われる資格はないって」]
 14:  296| [47] [悠里]
 15:  299| [45] [「うぅん、わたしからも言わせてもらいます」]
 16:  330| [47] [悠里]
 17:  333| [45] [「ありがとうございます、隊長さん」]
 18:  359| [47] [悠里]
 19:  362| [45] [「隊長さんのおかげで、わたしたち本当に……」]
 20:  385| [45] [また泣きそうになる悠里を見て、渡瀬が頭をかく。]
 21:  411| [47] [渡瀬]
 22:  414| [45] [「だからいいって、俺は約束を守っただけなんだから！」]
 23:  440| [47] [夏彦]
 24:  443| [45] [「ははっ、照れてんのかお前？」]
 25:  469| [47] [渡瀬]
 26:  472| [45] [「そんなんじゃねぇよ、ガキ」]
 27:  477| [45] [渡瀬は目を逸らし、それからぽつりと呟いた。]
 28:  503| [47] [渡瀬]
 29:  506| [45] [「……脱出できたのは、全員の力だ」]
 30:  514| [47] [渡瀬]
 31:  517| [45] [「爆発まであと１０分ってところで、皆が心を１つにできた」]
 32:  543| [47] [渡瀬]
 33:  546| [45] [「いや……その前からすでに、心はまとまり始めてたのかもな」]
 34:  572| [47] [渡瀬]
 35:  575| [45] [「……お前のＢＣのおかげで」]
 36:  583| [47] [夏彦]
 37:  586| [45] [「そりゃ違うよ、渡瀬」]
 38:  591| [45] [夏彦ははっきりと否定する。]
 39:  599| [47] [夏彦]
 40:  602| [45] [「ぼくがした事は、無差別テレパシーを使って、皆に『事実』を教えただけだ」]
 41:  610| [47] [夏彦]
 42:  613| [45] [「それで皆は、他の皆の気持ちを知って、お互いのために動こうとしてくれたけど……」]
 43:  621| [47] [夏彦]
 44:  624| [45] [「でもそれは、ＢＣを使わなくたってできる事だろ」]
 45:  650| [47] [渡瀬]
 46:  653| [45] [「……そう思うか？」]
 47:  661| [47] [夏彦]
 48:  664| [45] [「そうだよ。時間がなかったから、あんな方法を取ったけど――」]
 49:  672| [47] [夏彦]
 50:  675| [45] [「本当は時間をかけて話し合って、何度も会って、そうやって触れ合っていくうちに……いつかわかりあえるはずなんだよ」]
 51:  683| [47] [夏彦]
 52:  686| [45] [「ＢＣを使わなくても、きっとな」]
 53:  691| [45] [そうあって欲しいと、夏彦は願っていた。]
 54:  696| [45] [すると傍らの悠里もうなずく。]
 55:  722| [47] [悠里]
 56:  725| [45] [「わたしもそう思います、隊長さん」]
 57:  751| [47] [悠里]
 58:  754| [45] [「わたしたち９人の間には、たくさんの対立がありました」]
 59:  780| [47] [悠里]
 60:  783| [45] [「でもそのほとんどはね、ＢＣなしに解決できたんですよ？」]
 61:  809| [47] [渡瀬]
 62:  812| [45] [「……っ。確かにな……」]
 63:  820| [47] [夏彦]
 64:  823| [45] [「そう、例えば洵さんと先生」]
 65:  849| [47] [渡瀬]
 66:  852| [45] [「あぁ。あの２人最初は仲悪かったのに、いつの間にかケンカしなくなったよな？」]
 67:  860| [47] [夏彦]
 68:  863| [45] [「だな」]
 69:  886| [45] [その言葉に、３人は笑い合った。]
 70:  912| [47] [悠里]
 71:  915| [45] [「隊長さんと、宇喜多さんもそうですよね」]
 72:  923| [47] [夏彦]
 73:  926| [45] [「そういえばそうだな」]
 74:  934| [47] [夏彦]
 75:  937| [45] [「渡瀬が記憶を失ってからは、お互いに疑うわ言い合いするわ……」]
 76:  963| [47] [渡瀬]
 77:  966| [45] [「それ言ったら、俺と悠里もそうさ」]
 78:  992| [47] [渡瀬]
 79:  995| [45] [「最初はなんで嫌われてんのかわかんなくて、悩んでたもんなぁ」]
 80: 1003| [47] [夏彦]
 81: 1006| [45] [「そりゃ自業自得だろ？」]
 82: 1032| [47] [悠里]
 83: 1035| [45] [「そうですよ、最初は怖かったんですよ？」]
 84: 1061| [47] [渡瀬]
 85: 1064| [45] [「わ……悪い」]
 86: 1090| [47] [悠里]
 87: 1093| [45] [「いいえー、もう許しました」]
 88: 1119| [47] [悠里]
 89: 1122| [45] [「ちょっと首絞められたくらい、みんなが受けた傷に比べれば、どうってことないですもん」]
 90: 1130| [47] [夏彦]
 91: 1133| [45] [「あれ、悠里、なんか強くなったなぁ」]
 92: 1159| [47] [悠里]
 93: 1162| [45] [「そうかな？　でもひこりんほどじゃないよ」]
 94: 1185| [45] [その言葉に、また笑い声が起こる。]
 95: 1211| [47] [渡瀬]
 96: 1214| [45] [「懐かしいな……それもこれも、ずっと昔の事みたいだぜ」]
 97: 1222| [47] [夏彦]
 98: 1225| [45] [「そうだな……ほんの９時間の間の出来事だけど、９人分の人生を、まるごと覗き込んできたようなもんだからな」]
 99: 1230| [45] [そう言ってから、夏彦はふと気付いた。]
100: 1235| [45] [レスキューヘリに乗ったはずのましろたちに、迎えに来させようと。]
101: 1243| [47] [夏彦]
102: 1246| [45] [「おっと、ましろたちに連絡しなきゃ」]
103: 1272| [47] [悠里]
104: 1275| [45] [「こんな時こそ、テレパシーを使おうよ」]
105: 1283| [47] [夏彦]
106: 1286| [45] [「だな。超長距離テレパシーが、最後まで役に立つとはね」]
107: 1394| [45] [夏彦はうなずいて、ましろにテレパシーを送った。]
108: 1402| [47] [夏彦]
109: 1405| [45] [《ましろ、聞こえるか？》]
110: 1413| [47] [夏彦]
111: 1416| [45] [《ぼくたち、脱出できたぞ！》]
112: 1424| [47] [夏彦]
113: 1427| [45] [《いま鹿鳴湖のほとりにいる。できればヘリで迎えにきてくれ！》]
114: 1432| [45] [――ましろからの返事はなかった。]
115: 1470| [45] [恐らくましろのテレパシーの有効範囲外にいるんだろう。]
116: 1475| [45] [だが夏彦は、自分のテレパシーが、彼女にちゃんと届いた事を信じた。]
117: 1483| [47] [夏彦]
118: 1486| [45] [「渡瀬、いまヘリを呼んだ」]
119: 1494| [47] [夏彦]
120: 1497| [45] [「それに乗ればもう心配ない。保安六課の手の届かない、安全なところまで逃げよう」]
121: 1523| [47] [渡瀬]
122: 1526| [45] [「……そうか」]
123: 1534| [47] [渡瀬]
124: 1537| [45] [「これで本当に、終わりか……」]
125: 1571| [45] [渡瀬がラボの方に目をやった。]
126: 1576| [45] [ラボのある方角に、煙がたなびいている。]
127: 1581| [45] [恐らくテトリル爆弾の影響だろう。]
128: 1586| [45] [いまラボの周辺は、大騒ぎになっているに違いない。]
129: 1614| [47] [渡瀬]
130: 1617| [45] [「……俺たち、全員生きて出る事ができたんだな」]
131: 1643| [47] [悠里]
132: 1646| [45] [「はい、皆さんのおかげで」]
133: 1654| [47] [夏彦]
134: 1657| [45] [「９分の１は、お前のおかげでな」]
135: 1683| [47] [渡瀬]
136: 1686| [45] [「そうだな……」]
137: 1691| [45] [渡瀬が沈んだ声で言う。]
138: 1714| [45] [その声の調子が気になった。]
139: 1725| [47] [夏彦]
140: 1728| [45] [「……どうした、渡瀬？　傷が痛むのか？」]
141: 1751| [47] [渡瀬]
142: 1752| [45] [「……」]
143: 1757| [45] [渡瀬は答えず、逆に問いを返した。]
144: 1785| [47] [渡瀬]
145: 1788| [45] [「……なぁ、夏彦、悠里」]
146: 1796| [47] [渡瀬]
147: 1799| [45] [「覚えてるか？　俺が悪意を消去された直後の事」]
148: 1807| [47] [夏彦]
149: 1810| [45] [「え……？」]
150: 1843| [47] [渡瀬]
151: 1846| [45] [「あの時に交わした、約束の事だよ」]
152: 1851| [45] [渡瀬がそう言った時、]
153: 1856| [45] [不意に月に雲がかかり、渡瀬の顔が闇に沈んだ。]
154: 1870| [47] [夏彦]
155: 1873| [45] [「お……覚えてるけど……」]
156: 1900| [47] [悠里]
157: 1903| [45] [「……それが、どうかしたんですか……？」]
158: 1935| [47] [渡瀬]
159: 1938| [45] [「あの時、俺は言ったな？」]
160: 1965| [45] [渡瀬の声に、夏彦の心臓がどくんと鳴る。]
161: 1973| [47] [渡瀬]
