  0:   63| [55] [√After Chapter1]
  1:   71| [45] [髪が、顔が、凶悪な炎にあぶられる。]
  2:   76| [47] [渡瀬]
  3:   77| [45] [（かまうな！　こんなもん、すぐ消える！）]
  4:   82| [45] [炎を中心から駆逐する。それが渡瀬の思惑だった。]
  5:   87| [45] [だが――]
  6:  100| [47] [渡瀬]
  7:  101| [45] [（き、消えないッ！？）]
  8:  106| [45] [水をどんなに振りまいても、炎が次々に押し寄せてくる。]
  9:  111| [45] [その無尽蔵の災厄に、渡瀬は戦慄した。]
 10:  120| [47] [風見]
 11:  123| [45] [「隊長、早くお戻り下さい！　隊長！　隊長！」]
 12:  128| [45] [炎に閉ざされた部屋の外側で、風見の悲鳴じみた声がする。]
 13:  133| [47] [渡瀬]
 14:  134| [45] [（ま、まずい――ッ！！）]
 15:  139| [45] [炎が体を駆け上がる。]
 16:  198| [45] [眼前がオレンジ色に包まれた。]
 17:  203| [45] [たちまち髪が燃え上がる。]
 18:  208| [45] [そして肌が、肉が、一気に焼けただれて行く。]
 19:  228| [47] [渡瀬]
 20:  231| [45] [「ウぎゃあああアアアアアアアッ！！」]
 21:  238| [45] [人のものとは思えない悲鳴が、渡瀬の口をついて出る。]
 22:  249| [45] [思わず消火ホースを取り落とす。]
 23:  254| [45] [熱と苦痛と恐怖に襲われ、渡瀬はその場で無様にのたうち回った。]
 24:  259| [45] [声帯までもが焼けただれ、もう悲鳴すら上げられない。]
 25:  274| [47] [渡瀬]
 26:  277| [45] [「あ、が……ぎぃ……」]
 27:  285| [47] [風見]
 28:  288| [45] [「………………ッ！」]
 29:  293| [45] [風見が何かを叫んでいた。]
 30:  298| [45] [だが渡瀬の耳に届くのは、燃え盛る炎の音だけで――]
 31:  345| [45] [いつしか渡瀬は意識さえ、業火に焼き尽くされていた……。]
 32:  434| [85] [　%N　%N　%N]
 33:  437| [45] [√A バッドエンド13【慢心せし者】]
 34:  440| [85] [　]
 35:  443| [45] [渡瀬の技術を過信してしまった場合の結末。]
 36:  446| [85] [　]
 37:  449| [45] [このエンディング直前に入力できるセンシズで、渡瀬よりも風見を高く設定したら、この結末は回避できたかもしれない。]
