  0:   79| [55] [√Before Chapter3]
  1:   87| [47] [夏彦]
  2:   88| [45] [（――ッ！）]
  3:  125| [45] [夏彦は我に返った。]
  4:  162| [47] [夏彦]
  5:  163| [45] [（ここは！？）]
  6:  333| [45] [目の前には、レスキュー隊員が２人倒れている。]
  7:  386| [45] [そして彼らを倒したのはサリュ。]
  8:  453| [45] [夏彦とましろと悠里は、呆然とその状況を見ていたのだ。]
  9:  576| [47] [夏彦]
 10:  577| [45] [（お、落ち着け……！　ぼーっとしてていい状況じゃない）]
 11:  582| [47] [夏彦]
 12:  583| [45] [（なんでサリュは、レスキュー隊員を蹴ったんだ！？）]
 13:  588| [45] [夏彦はひどく混乱する。]
 14:  593| [45] [だがその答は、先ほどまで見てきたものの中にあった。]
 15:  598| [47] [夏彦]
 16:  599| [45] [（いや、待て……！）]
 17:  604| [47] [夏彦]
 18:  605| [45] [（サリュはぼくらのために行動してくれる。そう信じていいはずだ）]
 19:  610| [47] [夏彦]
 20:  611| [45] [（だったら、サリュがこいつらを蹴ったという事は――！？）]
 21:  730| [45] [その時、夏彦の背筋に電流が走った。]
 22:  735| [45] [気づいたのだ。目の前にいる者たちが何者なのか。]
 23:  840| [47] [夏彦]
 24:  843| [45] [「ましろ、こいつら……レスキュー隊なんかじゃない」]
 25:  869| [47] [ましろ]
 26:  872| [45] [「え！？」]
 27:  880| [47] [夏彦]
 28:  883| [45] [「昨夜、あの廃工場で、ぼくらを襲った連中だ！」]
 29:  909| [47] [ましろ]
 30:  912| [45] [「ッ！」]
 31:  981| [45] [そう言った時、倒れていた男が立ち上がり、夏彦を睨んだ。]
 32:  987| [47] [隊員２]
 33:  990| [45] [「……気づかなきゃいいものを……！」]
 34:  998| [47] [夏彦]
 35: 1001| [45] [「……！」]
 36: 1006| [47] [隊員２]
 37: 1009| [45] [「あの時、もう少し痛めつけておけばよかった……仏心を出したのがまずかったな」]
 38: 1032| [47] [隊員２]
 39: 1035| [45] [「今度こそ、大人しくなってもらおう」]
 40: 1205| [45] [そう言うや男は、夏彦たちに飛び掛ってきた。]
 41: 1255| [45] [だがそこにサリュが歩み出て、]
 42: 1299| [47] [サリュ]
 43: 1302| [45] [「はッ！」]
 44: 1417| [45] [男の腕を掴んで、投げ飛ばした。]
 45: 1518| [47] [隊員２]
 46: 1521| [45] [「ちいっ！」]
 47: 1526| [45] [男は受身を取って立ち上がり、再びサリュに襲い掛かる。]
 48: 1546| [45] [それをさばきながらサリュが叫んだ。]
 49: 1766| [47] [サリュ]
 50: 1769| [45] [「夏彦、ましろ、逃げて！」]
 51: 1777| [47] [ましろ]
 52: 1780| [45] [「サリュ！？」]
 53: 1788| [47] [サリュ]
 54: 1791| [45] [「私がここでこいつを倒す！　１人はもう気絶しているから、１対１ならなんとかなる！」]
 55: 1799| [47] [夏彦]
 56: 1802| [45] [「だったらぼくも――！」]
 57: 1828| [47] [サリュ]
 58: 1831| [45] [「ダメ、夏彦たちじゃ足手まといにしかならない！　人質に取られたら対処できない！」]
 59: 1839| [47] [夏彦]
 60: 1842| [45] [「！！」]
 61: 1868| [47] [サリュ]
 62: 1871| [45] [「夏彦たちはその間に、出口を探して！　見つけたらテレパシーで、私に連絡を！」]
 63: 1925| [47] [夏彦]
 64: 1928| [45] [「――……っ」]
 65: 1933| [45] [夏彦の心に迷いが生じる。]
 66: 1997| [45] [だがましろが夏彦の腕を掴んで言った。]
 67: 2008| [47] [ましろ]
 68: 2011| [45] [「夏彦！　サリュの言う通りにしよう！　私たちがいても邪魔なだけだよ！」]
 69: 2037| [47] [悠里]
 70: 2040| [45] [「ひこりん、サリュちゃんなら大丈夫！」]
 71: 2045| [45] [ましろと悠里の言う事は正論だった。]
 72: 2050| [45] [夏彦は悔しさを振り切るように言う。]
 73: 2128| [47] [夏彦]
 74: 2131| [45] [「サリュ、約束だぞ！　必ず一緒に脱出しよう！」]
 75: 2157| [47] [夏彦]
 76: 2160| [45] [「出口探して、待ってるからな！」]
 77: 2204| [45] [そして踵を返し、ましろたちと共に駆け出した。]
 78: 2348| [47] [ましろ]
 79: 2351| [45] [「『内周棟』に行こう！　あっちにも非常階段があるはずだよ！」]
 80: 2451| [45] [ましろの提案に従い、夏彦達は連絡通路を駆け抜けた。]
 81: 2463| [45] [走りながら、夏彦は思う。]
 82: 2468| [47] [夏彦]
 83: 2469| [45] [（それにしても、どうしてまた過去の出来事が……！）]
 84: 2474| [45] [さきほどの一瞬、夏彦は９月１２日の出来事を克明に思い出した。]
 85: 2479| [47] [夏彦]
 86: 2480| [45] [（なんでこう何度も……？）]
 87: 2485| [45] [明らかに異様だ。これはただの回想なのだろうか。]
 88: 2490| [45] [すると不意に、あの日サリュが言っていた言葉が想起された。]
 89: 2594| [47] [サリュ]
 90: 2597| [45] [「……脳はしばしば、自分の都合のいいように、認識のつじつまを合わせる。その顕著な例という事」]
 91: 2638| [47] [サリュ]
 92: 2641| [45] [「場合によっては、現実すらも捻じ曲げかねない」]
 93: 2679| [45] [――それを思い出すと同時に、夏彦ははっとした。]
 94: 2684| [47] [夏彦]
 95: 2685| [45] [（まさかぼくが見ているものも、一種の幻なのか！？）]
 96: 2690| [45] [ほんの数日前までは、夏彦たちは平穏の中にいた。]
 97: 2759| [45] [だが今はこうして、命を脅かされている。]
 98: 2764| [45] [その事について、後悔してないとは言い切れない。]
 99: 2769| [45] [自分は、あの平穏な日々に戻りたがっているのだろうか。]
100: 2774| [45] [現実から逃避し、回想に逃げこもうとしているのだろうか？]
101: 2779| [47] [夏彦]
102: 2780| [45] [（脳が勝手に、そんな風に作用して……？）]
103: 2785| [45] [だが仮にそうだとしても、現実は変えられない。]
104: 2790| [45] [夏彦は時計に目をやった。]
105: 2960| [45] [それは爆発の衝撃を受けて壊れ、『９月１６日　６時１９分』で止まっている。]
106: 2965| [45] [回想の終わりが訪れるたび、この時計が目に入った。]
107: 2970| [45] [夏彦を現実に引き戻すように。]
108: 3055| [47] [夏彦]
109: 3056| [45] [（……『現実と向き合え』と、脳が命令しているのか）]
110: 3061| [47] [夏彦]
111: 3062| [45] [（その命令が、現実逃避しようとする作用と、せめぎあっているのか？）]
112: 3136| [45] [だとしたらそれも、当然の事だ。]
113: 3141| [45] [現実と向き合わなければ、恐らく夏彦たちは死んでしまうのだから。]
114: 3146| [47] [夏彦]
115: 3147| [45] [（いや……それだけじゃないような気がする……）]
116: 3152| [47] [夏彦]
117: 3153| [45] [（さっきから記憶を想起しているのは、いつも――）]
118: 3361| [45] [そう思って悠里をちらりと見た時、ましろが声を上げた。]
119: 3506| [47] [ましろ]
120: 3509| [45] [「あった、非常階段！」]
121: 3517| [47] [夏彦]
122: 3520| [45] [「っ！　待て、ぼくが先に確認する！」]
123: 3553| [45] [夏彦はそう答え、その階段室に入る。]
124: 3721| [45] [階段は無事だった。]
125: 3726| [45] [だがその階段を登ろうとした時、上方から物音が聞こえた。]
126: 3950| [47] [？？]
127: 3953| [45] [「あっ！」]
128: 3964| [45] [見れば階上にも、防護服姿の人影があった。]
129: 3972| [47] [悠里]
130: 3975| [45] [「さっきの人たちの仲間！？」]
131: 3980| [47] [夏彦]
132: 3981| [45] [（まずい、こいつがサリュの方に行ったら――！）]
133: 4034| [45] [夏彦はとっさに声を上げた。]
134: 4042| [47] [夏彦]
135: 4045| [45] [「おいお前！　こっちだ、こっちに来い！」]
