  0:   51| [55] [√Double Chapter1]
  1:   63| [45] [――その時、夏彦もまた、決意を新たにしていた。]
  2:   68| [47] [夏彦]
  3:   69| [45] [（悠里との再会は嬉しかったけど……まず確かめなきゃならない事がある）]
  4:  156| [47] [夏彦]
  5:  157| [45] [（おじさんが敵だったなら、先生はどうなんだ！？）]
  6:  206| [45] [恵那は言動に不自然な点が多かったし、夏彦たちに『心を開いていない』との事だったが――]
  7:  223| [45] [夏彦は意を決し、彼女にテレパシーを送ってみた。]
  8:  284| [47] [夏彦]
  9:  287| [45] [《――先生、聞こえますか？　天川夏彦です》]
 10:  295| [47] [夏彦]
 11:  298| [45] [《いま、ぼくはまだラボの中にいます。先生はどこにいるんですか？》]
 12:  303| [45] [続いてエンパシーを使うと――恵那の心の声が聞こえた。]
 13:  362| [47] [恵那]
 14:  365| [45] [《て、天川くん！？　今の天川くんのテレパシー！？》]
 15:  370| [47] [夏彦]
 16:  371| [45] [（先生と通信できた！）]
 17:  376| [45] [夏彦は内心で喜びつつ、テレパシーとエンパシーを駆使して、恵那との会話を試みた。]
 18:  384| [47] [夏彦]
 19:  387| [45] [《そうです！　そして先生の心の声を、エンパシーで読んでます！》]
 20:  411| [47] [恵那]
 21:  414| [45] [《ちょ、ちょっと待ってよ……！　聞いてないわよ、あなたがエンパシーを使えるなんて！》]
 22:  438| [47] [恵那]
 23:  441| [45] [《まさか能力レベルを偽ってたの！？》]
 24:  449| [47] [夏彦]
 25:  452| [45] [《ッ！？　い、いや違うんです！》]
 26:  460| [47] [夏彦]
 27:  463| [45] [《ここ数日で、急速に能力が開花して……》]
 28:  527| [47] [恵那]
 29:  530| [45] [《……！》]
 30:  535| [45] [その瞬間、恵那の警戒心がはっきりと伝わってきた。]
 31:  543| [47] [夏彦]
 32:  546| [45] [《先生、警戒してるんですか！？》]
 33:  551| [45] [そして次にエンパシーを使った時には、]
 34:  580| [47] [恵那]
 35:  583| [45] [《…――って――…じゃないの！》]
 36:  588| [45] [恵那の心の声は、ノイズだらけになっていた。]
 37:  596| [47] [夏彦]
 38:  599| [45] [《せ、先生！　また心を閉ざすんですか！》]
 39:  609| [47] [恵那]
 40:  612| [45] [《―……――なさい…―…―――………――》]
 41:  617| [47] [恵那]
 42:  620| [45] [《―Ｇ――……遺……―の――……―…》]
 43:  625| [47] [恵那]
 44:  628| [45] [《…―…―………》]
 45:  646| [47] [夏彦]
 46:  649| [45] [《待って下さい！　先生！　先生！》]
 47:  654| [45] [――夏彦が語りかけようと、恵那の心の声はもう聞こえはしなかった。]
 48:  669| [47] [夏彦]
 49:  670| [45] [（くそ……先生はやっぱり、どこか心に壁がある……！）]
 50:  675| [47] [夏彦]
 51:  676| [45] [（信じるに足る人じゃないのか……！？）]
 52:  681| [45] [心を閉ざしている理由が何であれ、信じるのは危険かもしれない。]
 53:  686| [47] [夏彦]
 54:  687| [45] [（……しかたない。先生を頼るのは、ひとまずよそう）]
 55:  692| [47] [夏彦]
 56:  693| [45] [（あとは信用できそうな人としては……）]
 57:  698| [45] [恵那でさえああだったのだから、風見や洵、そして宇喜多は論外だ。]
 58:  785| [47] [夏彦]
 59:  786| [45] [（だったらやっぱり、サリュだ）]
 60:  850| [45] [夏彦は精神を集中し、サリュにテレパシーを送る。]
 61:  911| [47] [夏彦]
 62:  914| [45] [《サリュ、聞こえるか！？　聞こえたら返事してくれ！》]
 63:  919| [45] [そしてすぐにエンパシーを使ってみたが――]
 64:  924| [47] [夏彦]
 65:  925| [45] [（……あれ？）]
 66:  930| [45] [サリュからの返答はなかった。]
 67:  968| [45] [彼女が夏彦のエンパシーの有効範囲外にいるのか、あるいは――]
 68:  973| [47] [夏彦]
 69:  974| [45] [（もしかして……階段から落ちた後、ずっと気絶したままなのか！？）]
 70:  979| [45] [風見がサリュを襲うとは思えないが、気絶したままというのは危険な気がする。]
 71:  984| [47] [夏彦]
 72:  985| [45] [（すぐにサリュのところに駆けつけなきゃ――）]
 73:  992| [45] [そう思った時――]
 74: 1042| [45] [不意に、頭の中に声が響いた。]
 75: 1099| [85] [《……な……》]
 76: 1100| [86] [？？]
 77: 1101| [86] [《……な……》]
 78: 1116| [85] [《………夏、彦……》]
 79: 1117| [86] [？？]
 80: 1118| [86] [《………夏、彦……》]
 81: 1164| [47] [夏彦]
 82: 1167| [45] [「ッ！？」]
 83: 1172| [45] [それはましろから送られてきた、テレパシーのようだった。]
 84: 1177| [45] [彼女はとうに脱出しているはずなのに！]
 85: 1191| [47] [夏彦]
 86: 1194| [45] [《ま、ましろ！　なんでお前のテレパシーが！？》]
 87: 1202| [47] [夏彦]
 88: 1205| [45] [《お前、逃げられたんじゃなかったのか！？》]
 89: 1234| [47] [ましろ]
 90: 1237| [45] [《あ、れ……？　へんじがきた……？》]
 91: 1242| [47] [ましろ]
 92: 1245| [45] [《……げんちょうかな……？》]
