  0:   45| [55] [√Before Chapter8]
  1:   75| [47] [夏彦]
  2:   78| [45] [「！！」]
  3:   83| [45] [見れば小部屋の出入り口に、あの男が立っていた。]
  4:   88| [45] [拳銃を腰に差し、こちらを睨んでいる。]
  5:   93| [45] [夏彦は即座に精神を集中し、全身全霊のテレパシーを放った。]
  6:  158| [47] [夏彦]
  7:  161| [45] [《止まれ！！！！！！》]
  8:  166| [45] [――だが、男は身じろぎもしない。]
  9:  174| [47] [夏彦]
 10:  177| [45] [「！？」]
 11:  242| [47] [夏彦]
 12:  245| [45] [《動くなッ！！！！！！》]
 13:  250| [45] [もう１度見舞っても、男の様子はまるで変わらなかった。]
 14:  255| [47] [夏彦]
 15:  256| [45] [（効かない！　耐えてるのか！？）]
 16:  282| [47] [男]
 17:  285| [45] [「……テレパシーか？　さっきは驚いたが、もう効かんよ」]
 18:  393| [45] [男はそう言うや、夏彦に飛び掛ってきた。]
 19:  401| [47] [夏彦]
 20:  404| [45] [「あっ！！」]
 21:  493| [45] [襟首を掴まれ、物凄い力で引き寄せられる。]
 22:  498| [45] [刃のような眼光が、夏彦を貫いた。]
 23:  506| [47] [男]
 24:  509| [45] [「娘はどうした」]
 25:  517| [47] [夏彦]
 26:  520| [45] [「……知るか」]
 27:  525| [45] [そう答えた瞬間、]
 28:  608| [47] [夏彦]
 29:  611| [45] [「ッ！！」]
 30:  616| [45] [男の拳が、夏彦の腹にめり込んだ。]
 31:  624| [47] [夏彦]
 32:  627| [45] [「がっ……は……」]
 33:  632| [45] [胃が破裂したように痛み、呼吸ができなくなる。]
 34:  654| [45] [男は悠々と部屋を見回し、壊れたコントロールパネルに目を止めた。]
 35:  681| [47] [男]
 36:  684| [45] [「ちっ……小賢しい事を！」]
 37:  763| [45] [男が舌打ちし、夏彦の頬を殴りつけた。]
 38:  771| [47] [夏彦]
 39:  774| [45] [「ッ……！！！」]
 40:  779| [45] [目の前に火花が散り、意識が一瞬途切れかける。]
 41:  784| [45] [わんわんと響く耳鳴りの中、男の声が聞こえた。]
 42:  811| [47] [男]
 43:  814| [45] [「本当にお前らコミュニケーターは、神経を逆なでする……！」]
 44:  822| [47] [男]
 45:  825| [45] [「怪物どものくせに、オトモダチは大事だってか？」]
 46:  833| [47] [男]
 47:  836| [45] [「お前らにもそんなマトモな心があるとは知らなかったな」]
 48:  841| [45] [男の声は、どす黒い怨嗟に満ちていた。]
 49:  846| [45] [恵那の言葉が耳に蘇る。]
 50:  935| [45] [『Ｑの信念を支えるのは、得体の知れない憎悪』]
 51:  940| [45] [『相手が自分と違うというだけで、他者を憎み、排斥し、傷つける事ができる、異形の精神構造』]
 52: 1017| [45] [その一端を垣間見た気がした。]
 53: 1022| [45] [――だからこそ夏彦は、その憎悪に立ち向かう。]
 54: 1030| [47] [夏彦]
 55: 1033| [45] [「あ、当たり前だ……！」]
 56: 1041| [47] [夏彦]
 57: 1044| [45] [「何がそんなに憎いか知らないけどな！　コミュニケーターだって人間なんだ！」]
 58: 1052| [47] [夏彦]
 59: 1055| [45] [「だけどぼくらは、理由もなく一般人を憎んだりしない！」]
 60: 1063| [47] [夏彦]
 61: 1066| [45] [「街に火を放ったり、爆弾を仕掛けたり、人を撃ったりは絶対しない！」]
 62: 1074| [47] [夏彦]
 63: 1077| [45] [「お前らとは違うんだよ、テロリスト！！」]
 64: 1101| [47] [男]
 65: 1102| [45] [「――」]
 66: 1107| [45] [男が息を呑むのがわかった。]
 67: 1112| [45] [やがて含み笑いの声が響く。]
 68: 1139| [47] [男]
 69: 1142| [45] [「くっ……くははは……ははははは！！」]
 70: 1169| [47] [男]
 71: 1172| [45] [「だよなぁ！　ニンゲンならそうだよなぁ！」]
 72: 1199| [47] [男]
 73: 1202| [45] [「でもよくそんなセリフが吐けるな！？　１００人以上も殺しておいて！！」]
 74: 1210| [47] [夏彦]
 75: 1213| [45] [「！？」]
 76: 1218| [45] [その言葉に、夏彦は目を見開いた。]
 77: 1223| [45] [男は夏彦の襟首を締めるようにして続ける。]
 78: 1250| [47] [男]
 79: 1253| [45] [「なぁおい、コミュニケーター……お前が知らなくても、俺にはお前らを憎む理由があるんだ」]
 80: 1261| [47] [男]
 81: 1264| [45] [「お前に大事なオトモダチがいるように、俺にも誰より大切な奴がいたんだよ」]
 82: 1272| [47] [夏彦]
 83: 1275| [45] [「なっ……なんの、話を、してる……！？」]
 84: 1302| [47] [男]
 85: 1305| [45] [「わからないか？　わからないよな。１１８人の中の、たった１人に過ぎないからな」]
 86: 1313| [47] [男]
 87: 1316| [45] [「だけどそいつは、俺の半身だった。鏡に映したもう１人の俺だった」]
 88: 1324| [47] [男]
 89: 1327| [45] [「弱っちいけど一生懸命で、バカだけど優しくて、俺にとっちゃ光そのものだったんだ」]
 90: 1335| [47] [男]
 91: 1338| [45] [「でもあいつは死んじまった。残ったのは薄暗い影だけ」]
 92: 1365| [47] [渡瀬]
 93: 1368| [45] [「……それが俺だ。笠鷺渡瀬だ」]
 94: 1376| [47] [渡瀬]
 95: 1379| [45] [「この名を耳に焼き付けろ。脳に刻み込め。お前が死ぬその瞬間まで、何度でも思い返せ！！」]
 96: 1384| [47] [夏彦]
 97: 1385| [45] [（か……カササギワタセ……！？）]
 98: 1390| [45] [まるで聞いた事のない名前だった。]
 99: 1395| [45] [男が何を言っているのか、夏彦には全くわからなかった。]
100: 1447| [45] [だが男は委細構わず、腰の拳銃を抜き出す。]
101: 1452| [45] [その瞬間、夏彦の身が震えた。]
102: 1457| [47] [夏彦]
103: 1458| [45] [（撃たれる！？）]
104: 1463| [45] [諸々の疑問は頭から吹き飛んだ。]
105: 1468| [45] [代わりに想起されたのは――かつてサリュと交わした会話。]
106: 1549| [47] [夏彦]
107: 1552| [45] [「――今日、警備員を投げ飛ばしただろ？　あれ、ぼくにもできないかな？」]
108: 1578| [47] [サリュ]
109: 1581| [45] [「武術は少しかじったくらいでは、役には立たないけど。素人にも使える技はある」]
110: 1607| [47] [サリュ]
111: 1610| [45] [「例えば襟首を掴まれたら――」]
112: 1694| [47] [夏彦]
113: 1695| [45] [（『襟首を掴まれたら』――！！）]
114: 1700| [45] [その事を思い出した瞬間、]
115: 1705| [45] [夏彦の体は、勝手に動いた。]
116: 1738| [47] [渡瀬]
117: 1741| [45] [「！？」]
118: 1746| [45] [男の手首を掴み返し――]
119: 1839| [45] [素早く後ろに回りこむ。]
120: 1847| [47] [渡瀬]
121: 1850| [45] [「ぐっ……！？」]
122: 1855| [45] [男が足を踏ん張って耐える。]
123: 1860| [45] [だが夏彦は裂帛の気合と共に、]
124: 1868| [47] [夏彦]
125: 1871| [45] [「でやぁぁあッ！」]
126: 2055| [45] [男を投げ飛ばした。]
127: 2063| [47] [渡瀬]
