  0:   69| [55] [√After Chapter3]
  1:   87| [47] [宇喜多]
  2:   90| [45] [「おーいみんな、消火システムは正常運転中だ。そろそろ階下に降りても大丈夫そうだぞ」]
  3:   95| [45] [見れば宇喜多が、こちらに駆けてくるのが見えた。]
  4:  100| [45] [そして、ちょうどその時――ユウリが眼を覚まして呟いた。]
  5:  210| [47] [ユウリ]
  6:  213| [45] [「あれ……？　ここ、どこ……？」]
  7:  246| [47] [恵那]
  8:  249| [45] [「あ、よかった。気がついたみたいよ」]
  9:  281| [45] [ユウリは身を起こし、キョロキョロと周囲を見回す。]
 10:  286| [45] [どうやら体に異常はなさそうだ。]
 11:  302| [47] [渡瀬]
 12:  305| [45] [「ガスを吸って倒れたんだよ。でももう大丈夫だからな」]
 13:  331| [47] [洵]
 14:  334| [45] [「隊長、ユウリちゃんを背負って走ったんだよ。覚えてない？」]
 15:  360| [47] [ユウリ]
 16:  363| [45] [「え……？」]
 17:  368| [45] [ユウリはしばらく戸惑ったように、渡瀬と洵を交互に見ていたが――]
 18:  394| [47] [ユウリ]
 19:  397| [45] [「あ、あの……ありがとう、ございました」]
 20:  402| [45] [おずおずと、礼をした。]
 21:  410| [47] [渡瀬]
 22:  413| [45] [「いや、なんて事ないさ。ユウリも守部も軽かったからな」]
 23:  421| [47] [渡瀬]
 24:  424| [45] [「それよりユウリ、歩けそうか？」]
 25:  502| [45] [ユウリのことが気になったが、渡瀬はあえて声をかけなかった。]
 26:  507| [47] [渡瀬]
 27:  508| [45] [（また怯えられるかもしれんしな……）]
 28:  513| [45] [代わりに洵が、ユウリに言う。]
 29:  539| [47] [洵]
 30:  542| [45] [「ユウリちゃんは、ガスを吸って倒れたんだよ。覚えてない？」]
 31:  568| [47] [ユウリ]
 32:  571| [45] [「え……？」]
 33:  576| [45] [ユウリはしばらく戸惑ったように、渡瀬と洵を交互に見ていたが――]
 34:  602| [47] [ユウリ]
 35:  605| [45] [「あ、ありがとうございました……」]
 36:  610| [45] [やがて誰にともなく、礼をした。]
 37:  636| [47] [洵]
 38:  639| [45] [「身体の調子はどう？　歩いたりできそうかい？」]
 39:  665| [47] [ユウリ]
 40:  668| [45] [「え、と……はい、大丈夫そうです」]
 41:  696| [47] [風見]
 42:  699| [45] [「では、ユウリさんが目覚めたところで……今後の事を話しましょう」]
 43:  704| [45] [風見はＰＤＡを取り出して、それを手に説明を始めた。]
 44:  752| [47] [風見]
 45:  755| [45] [「まず、我々の現在位置がここ。そしてそこのハシゴを降りた部屋が――」]
 46:  803| [47] [風見]
 47:  806| [45] [「地下１階・第３エリア外周棟の、この部屋です」]
 48:  814| [47] [風見]
 49:  817| [45] [「ラボ内の火災が消えた事で、捜索は安全になり、行動範囲も多少広がりましたが……」]
 50:  825| [47] [風見]
 51:  828| [45] [「火災がひどかったエリアでは、ＡＤも焼失している可能性が高いです」]
 52:  836| [47] [渡瀬]
 53:  839| [45] [「確かに……でもそりゃちょっとまずいな」]
 54:  844| [45] [ＡＤはさきほど６本使って、またしても残り１本になってしまった。]
 55:  849| [45] [だが第４エリアまでの各フロアは、すでにほぼ捜索済みだ。]
 56:  857| [47] [渡瀬]
 57:  860| [45] [「第５エリアに捜索範囲を広げたいが……カードがないんだよな」]
 58:  868| [47] [風見]
 59:  871| [45] [「そう。相変わらずレベル５のセキュリティカードが見つかってません。我々の行動範囲は第４エリアまでです」]
 60:  879| [47] [洵]
 61:  882| [45] [「まだ未捜索のところにいって、カードを探す？」]
 62:  890| [47] [渡瀬]
 63:  893| [45] [「未捜索のところというと――」]
 64:  898| [45] [渡瀬はＰＤＡに触れ、表示を切り替えた。]
 65:  906| [47] [渡瀬]
 66:  909| [45] [「――まずこのすぐ下、さっきまでガスが充満していた外周棟か」]
 67:  917| [47] [風見]
 68:  920| [45] [「あそこは焦って捜索したから、カードがあるかまでは確認してませんね」]
 69:  928| [47] [洵]
 70:  931| [45] [「あとはルイーズちゃんと遭遇した、第４エリア外周棟・地下２階かな？」]
 71:  939| [47] [渡瀬]
 72:  942| [45] [「内周棟はもう汚染されてたからな……探すとしたら、その２箇所か」]
 73: 1010| [47] [恵那]
 74: 1013| [45] [「可能性は薄いかもしれないけど、やってみるしかないわね」]
 75: 1021| [47] [ユウリ]
 76: 1024| [45] [「ですね……」]
 77: 1052| [47] [宇喜多]
 78: 1055| [45] [「だが……可能性もそこまで薄くはないんじゃないかね」]
 79: 1063| [47] [宇喜多]
 80: 1066| [45] [「第４エリアになら、普段第５エリアに出入りしていた研究員もいたかもしれない」]
 81: 1092| [47] [宇喜多]
 82: 1095| [45] [「あの避難のどさくさで、セキュリティカードを置き忘れていった研究員が、１人くらいいてもおかしくないさ」]
 83: 1103| [47] [渡瀬]
 84: 1106| [45] [「そうか……」]
 85: 1111| [45] [ならば希望はありそうだ。]
 86: 1116| [45] [消火システムを起動させたのは、捜索のための手段に過ぎない。]
 87: 1121| [45] [あくまで渡瀬たちが探すべきは、『要救助者』と『ＡＤ』。]
 88: 1126| [45] [そして先に進むために不可欠な『Ｌｖ５のカード』と『出口』なのだ。]
 89: 1245| [47] [風見]
 90: 1248| [45] [「それでは皆さん、病み上がりに恐縮ですが……」]
 91: 1256| [47] [洵]
 92: 1259| [45] [「もいっちょ行きますか」]
 93: 1365| [47] [３人]
 94: 1368| [45] [「えぇ」]
 95: 1373| [45] [一般人の３人が、力強く答える。]
 96: 1423| [47] [渡瀬]
 97: 1424| [45] [（みんな、そろそろ疲れてきているだろうに……）]
 98: 1429| [45] [誰もそれを表情には出していなかった。]
 99: 1434| [45] [先ほどの一件が、皆の絆を育んだらしい。]
100: 1451| [47] [渡瀬]
101: 1454| [45] [「だけどみんな無理はするなよ、やばかったら言ってくれ」]
102: 1530| [47] [恵那]
103: 1533| [45] [「心配ご無用よ」]
104: 1616| [45] [その言葉を頼もしく感じながら、渡瀬たちはハシゴに向かった。]
105: 1707| [45] [通路に出ると、炎も煙もガスも消えていた。]
106: 1715| [47] [渡瀬]
107: 1718| [45] [「排水も終ってるし、もう問題ないようだな……まずはこのエリアでカードを探そう」]
108: 1780| [47] [風見]
