  0:   39| [55] [√Before Chapter4]
  1:   69| [45] [そして２時間目が始まると――]
  2:   74| [45] [恵那は次なる課題について、生徒たちに説明した。]
  3:  101| [47] [恵那]
  4:  104| [45] [「さてみなさん。次の時間では、『エンパシー』について練習してみましょう」]
  5:  130| [47] [恵那]
  6:  133| [45] [「エンパシーは、他人の心を読む能力。これこそＢＣの真髄よね」]
  7:  159| [47] [恵那]
  8:  162| [45] [「と言っても……このクラスにはまだ、エンパシーを使える人はいないわね？」]
  9:  167| [45] [神妙にうなずく生徒たちに、恵那は説明を続ける。]
 10:  193| [47] [恵那]
 11:  196| [45] [「確かにエンパシーは、テレパシーより数段難しいです。原理はテレパシーとそっくりなんだけどね」]
 12:  201| [45] [恵那がそう言ってパソコンをいじると、スクリーンに文字が表示された。]
 13:  330| [47] [恵那]
 14:  333| [45] [「まずテレパシーと同じ要領で、送信相手の固有脳波形を感知し、自分の脳と送信相手の脳を接続します」]
 15:  341| [47] [恵那]
 16:  344| [45] [「この接続時、送信相手もまた、ごくわずかな情報エネルギーを発しています。コミュニケーターか否かに関わらず」]
 17:  352| [47] [恵那]
 18:  355| [45] [「思考によって自然発生するエネルギー。固有脳波形よりさらに微細で複雑なもの……」]
 19:  363| [47] [恵那]
 20:  366| [45] [「それを熟練したコミュニケーターは、感知できてしまうのです」]
 21:  414| [47] [恵那]
 22:  417| [45] [「そしてコミュニケーターは、その感知した情報エネルギーを、脳内で分析します」]
 23:  425| [47] [恵那]
 24:  428| [45] [「分析に成功すれば、自らの聴覚野に『錯覚』が起き、脳内に相手の『心の声』が響きます」]
 25:  436| [47] [恵那]
 26:  439| [45] [「以上、３ステップ。これがエンパシーの発現プロセスよ」]
 27:  444| [45] [その説明を聞いて――]
 28:  518| [47] [男子生徒１]
 29:  521| [45] [「な、なるほど。でも言うだけなら簡単っぽいんですが……！」]
 30:  526| [45] [誰かがそんな事を口走った。]
 31:  531| [45] [他の生徒も、うんうんとうなずく。]
 32:  557| [47] [恵那]
 33:  560| [45] [「そうねぇ……実現が難しそうってのは、私にもわかるわ」]
 34:  586| [47] [恵那]
 35:  589| [45] [「電話に例えるなら、電話相手が『普通なら絶対聞き取れないような小さな声』で喋っているようなものだもの」]
 36:  615| [47] [恵那]
 37:  618| [45] [「普通の会話でもそうね。人に話しかけるのはその気になればできるけど、人から話を聞きだすのは難しいものだし……」]
 38:  623| [45] [恵那は少し困ったように微笑んで、続けた。]
 39:  649| [47] [恵那]
 40:  652| [45] [「でもいずれにせよ忘れてはいけないのは、エンパシーを使うには、もう１つ大切な原則があるって事」]
 41:  678| [47] [恵那]
 42:  681| [45] [「それは『対象者が、心を開いていなければならない』という事よ」]
 43:  689| [47] [恵那]
 44:  692| [45] [「相手が心を開いていないのにエンパシーを使うと、心の声には『ノイズ』がかかってしまいます」]
 45:  718| [47] [恵那]
 46:  721| [45] [「２つの脳が接続された時、送信相手の脳が本能的に危険を察知して、『思考を読ませまい』という風に働くのね」]
 47:  747| [47] [恵那]
 48:  750| [45] [「その自己防衛的機能が、ノイズという形になって現れるのです」]
 49:  776| [47] [恵那]
 50:  779| [45] [「だからエンパシーを使いたい時は、まず相手に『心を読んでいいですよ』と思ってもらう事ね」]
 51:  805| [47] [恵那]
 52:  808| [45] [「そうしなければ仮にエンパシーが発動しても、相手の心の声はまともに聞こえやしないわ」]
 53:  904| [47] [ましろ]
 54:  907| [45] [「なるほどですねー。でもどうしてそんな防衛機能が、人間の脳には備えられているんですか？」]
 55:  912| [45] [ましろが口にした質問に、恵那はにっこり笑って答える。]
 56: 1008| [47] [恵那]
 57: 1011| [45] [「わかりません」]
 58: 1107| [47] [ましろ]
 59: 1110| [45] [「あらっ？　わ、わからないって――」]
 60: 1206| [47] [恵那]
 61: 1209| [45] [「ＢＣの研究は発展途上でね、諸説あるけど結論は出ていないのよ」]
 62: 1235| [47] [恵那]
 63: 1238| [45] [「例えば人が他者に対して不快感を覚えると、脳内で思考が荒れて、それがノイズになるという説から」]
 64: 1246| [47] [恵那]
 65: 1249| [45] [「果ては大昔からコミュニケーターは存在していて、コミュニケーターではない人々が身を護るために得た機能だという説まで」]
 66: 1275| [47] [恵那]
 67: 1278| [45] [「色んな説があるけれど、今のところは謎なの。とりあえず『そういうものだ』と思ってた方がいいと思うわ」]
 68: 1304| [47] [恵那]
 69: 1307| [45] [「まぁもしこの防衛本能がなかったら、エンパシーっていう能力は、本当に危険視されていたでしょうけどね……」]
 70: 1312| [45] [そう言う恵那の表情に、わずかに影が差す。]
