  0:   66| [55] [√Double Chapter2]
  1:   81| [47] [渡瀬]
  2:   84| [45] [「な……っ」]
  3:   89| [45] [夏彦の言葉に、渡瀬は激しく動揺していた。]
  4:   94| [47] [渡瀬]
  5:   95| [45] [（『人の記憶を操作できる』……？）]
  6:  100| [45] [無論、こんな状況でなければ一笑に付していただろう。]
  7:  105| [45] [だがいま夏彦が、そんな嘘をつく意味は全くない。]
  8:  110| [47] [渡瀬]
  9:  111| [45] [（……本当なのか？）]
 10:  134| [45] [試しにそう思って見た瞬間、またもテレパシーが聞こえた。]
 11:  197| [85] [《あぁ、本当だ》]
 12:  198| [86] [夏彦]
 13:  199| [86] [《あぁ、本当だ》]
 14:  242| [47] [渡瀬]
 15:  243| [45] [（――！）]
 16:  248| [45] [もはや疑う余地もない。]
 17:  253| [45] [夏彦が渡瀬の心を読み、そして心に直接語りかけてきたのだ！]
 18:  258| [47] [渡瀬]
 19:  259| [45] [（こんな人間、本当に実在したのか……！）]
 20:  264| [45] [不意に目の前の夏彦が、得体の知れない力を持つ怪物のように思えてきた。]
 21:  269| [45] [しかもその話を聞いて、驚かないところを見ると――]
 22:  293| [45] [ユウリももしかしたら、同様の力を持っているのかもしれない。]
 23:  348| [47] [渡瀬]
 24:  351| [45] [「な……夏彦くん」]
 25:  356| [45] [渡瀬は震える声で、夏彦に尋ねた。]
 26:  364| [47] [渡瀬]
 27:  367| [45] [「君がオレの記憶を消したのが、本当だとして……戻す事はできるのか？」]
 28:  393| [47] [夏彦]
 29:  396| [45] [「ええ、もちろんです」]
 30:  404| [47] [渡瀬]
 31:  407| [45] [「だ、だったら戻してくれ！」]
 32:  415| [47] [渡瀬]
 33:  418| [45] [「オレの記憶の中に、まだわかってない様々な謎の答えがあるはずだ！」]
 34:  444| [47] [夏彦]
 35:  447| [45] [「そうでしょうね、でも……」]
 36:  473| [47] [夏彦]
 37:  476| [45] [「本音を言えば、ぼくはあなたの記憶を戻したくないんです」]
 38:  504| [47] [夏彦]
 39:  507| [45] [「わかりますか、その意味が……！？」]
 40:  530| [47] [渡瀬]
 41:  533| [45] [「ッ！？」]
 42:  620| [45] [渡瀬はそう言われて考えた。]
 43:  625| [45] [夏彦が渡瀬の記憶を戻したくない理由――そんなものは、１つしか思いつかない。]
 44:  677| [47] [渡瀬]
 45:  678| [45] [（やっぱり、オレが……夏彦くんたちを襲ったんだ）]
 46:  728| [47] [渡瀬]
 47:  729| [45] [（そして彼は自分の身を護るため、オレの記憶を消し、無力化したんだ！）]
 48:  734| [45] [渡瀬はその場に崩れ落ちそうになった。]
 49:  784| [45] [だとすると夏彦が倒れていた場所に落ちていた拳銃は、渡瀬の持ち物という事になるのだろうか。]
