  0:   51| [55] [√Double Chapter5]
  1:   63| [45] [――その頃、渡瀬は――]
  2:   68| [45] [洵を抱え、恵那と共に、制御室を目指していた。]
  3:   94| [47] [恵那]
  4:   97| [45] [「……重くない？　隊長さん」]
  5:  105| [47] [渡瀬]
  6:  108| [45] [「あぁ、平気だ……」]
  7:  141| [45] [だが本音を言えば、疲労の溜まった渡瀬の体には、洵の重みは堪えた。]
  8:  146| [45] [サリュに蹴られた足も酷く痛んだが、渡瀬はあえて耐える。]
  9:  151| [47] [渡瀬]
 10:  152| [45] [（この程度の痛み、甘んじて受け入れよう……）]
 11:  157| [45] [渡瀬がそう思った時、背負っていた洵がうめいた。]
 12:  212| [47] [洵]
 13:  215| [45] [「……ん……」]
 14:  220| [45] [渡瀬たちの声を聞いて、目をさましたらしい。]
 15:  228| [47] [渡瀬]
 16:  231| [45] [「……目、覚めたか」]
 17:  239| [47] [洵]
 18:  242| [45] [「た、隊長……？」]
 19:  250| [47] [洵]
 20:  253| [45] [「……隊長に抱えられてたの、あたし？」]
 21:  261| [47] [渡瀬]
 22:  264| [45] [「ああ、気を失ってたもんでな」]
 23:  272| [47] [洵]
 24:  275| [45] [「そう……なんだ」]
 25:  283| [47] [渡瀬]
 26:  286| [45] [「これから制御室で、皆と合流する。もうすぐそこだから、このまま背負われとけ」]
 27:  291| [47] [洵]
 28:  292| [45] [「……」]
 29:  300| [47] [洵]
 30:  303| [45] [「……うん、そうする」]
 31:  308| [45] [洵は一瞬ためらったようだが、素直に従った。]
 32:  313| [45] [――しばらく無言で、渡瀬たちは歩いた。]
 33:  318| [45] [やがて洵がぽつりと呟いた。]
 34:  374| [47] [洵]
 35:  377| [45] [「……さっき、夢を見たよ」]
 36:  385| [47] [渡瀬]
 37:  388| [45] [「夢？　気絶している間にか？」]
 38:  396| [47] [洵]
 39:  399| [45] [「さぁ、どうかな……もう少し前かもしれない」]
 40:  404| [45] [洵はなんだか謎めいた事を言った。]
 41:  409| [45] [わからないまま、渡瀬は問いを重ねる。]
 42:  417| [47] [渡瀬]
 43:  420| [45] [「……どんな夢だよ」]
 44:  428| [47] [洵]
 45:  431| [45] [「子供の頃の夢……」]
 46:  488| [47] [洵]
 47:  491| [45] [「……９年前、鹿鳴市立団地の、ガス爆発事故に遭って……レスキュー隊に命を救われた時の夢だよ」]
 48:  496| [45] [その言葉に、渡瀬は息を呑む。]
 49:  504| [47] [渡瀬]
 50:  507| [45] [「お前、それって……」]
 51:  515| [47] [洵]
 52:  518| [45] [「ねぇ、隊長……ようやくわかったよ」]
 53:  573| [47] [洵]
 54:  576| [45] [「隊長があの時のヒーローだったんだね？」]
 55:  581| [47] [渡瀬]
 56:  582| [45] [「……」]
 57:  590| [47] [洵]
 58:  593| [45] [「覚えてる？　あの時もあたしは、隊長に運んでもらったんだ……」]
 59:  598| [45] [洵のささやきに、渡瀬は静かに頷く。]
 60:  654| [47] [渡瀬]
 61:  657| [45] [「……覚えてるよ。お前が配属されて、顔見た時に思い出した」]
 62:  665| [47] [洵]
 63:  668| [45] [「……どうして言ってくれなかったの？」]
 64:  676| [47] [渡瀬]
 65:  679| [45] [「言えるわけないだろう」]
 66:  687| [47] [渡瀬]
 67:  690| [45] [「俺はもう、お前が思うヒーローなんかじゃないんだ」]
 68:  698| [47] [洵]
 69:  701| [45] [「……そんな事ないよ」]
 70:  706| [45] [洵は悲しみを振り切るように、渡瀬に言う。]
 71:  714| [47] [洵]
 72:  717| [45] [「隊長はみんなを助けるため、必死になってくれたじゃない？」]
 73:  725| [47] [洵]
 74:  728| [45] [「隊長は今も、あたしの憧れたあのヒーローだよ」]
 75:  733| [45] [その言葉に、渡瀬は頷く事ができなかった。]
 76:  740| [47] [渡瀬]
 77:  741| [45] [（ヒーローだと……？　この俺が……？）]
 78:  789| [47] [洵]
 79:  792| [45] [「……さっき、副隊長が言っていた事さ……」]
 80:  797| [47] [渡瀬]
 81:  798| [45] [「……」]
 82:  806| [47] [洵]
 83:  809| [45] [「本当、なの……？」]
 84:  817| [47] [渡瀬]
 85:  820| [45] [「……あぁ」]
 86:  825| [45] [渡瀬は諦め、何もかも喋る事にした。]
 87:  882| [47] [渡瀬]
 88:  885| [45] [「記憶を取り戻してわかったよ……今回の事件は、全部俺が引き起こした事だったんだ」]
 89:  893| [47] [渡瀬]
 90:  896| [45] [「俺はシリウスに勤めながら、今回のテロの計画を練っていたんだよ」]
 91:  904| [47] [渡瀬]
 92:  907| [45] [「もっとも風見が言っていたように、５人を殺したわけじゃない。誰も殺してはいないが――」]
 93:  962| [47] [渡瀬]
 94:  965| [45] [「皆の死の原因を作ったのは、紛れもなく俺だ」]
 95:  973| [47] [渡瀬]
 96:  976| [45] [「守部、俺はお前たちの信頼を裏切ったんだよ」]
 97:  994| [47] [洵]
 98:  997| [45] [「嘘……」]
 99: 1054| [47] [洵]
100: 1057| [45] [「だって、隊長、今日だってずっと……皆を助けるために、頑張って……」]
101: 1065| [47] [渡瀬]
102: 1068| [45] [「あれは記憶喪失になってたからさ」]
103: 1122| [47] [洵]
104: 1125| [45] [「っ……」]
105: 1133| [47] [渡瀬]
106: 1136| [45] [「記憶を失っていた間の『オレ』は、今の俺とは別人だ」]
107: 1144| [47] [渡瀬]
108: 1147| [45] [「これが自分で引き起こした事態だって事も知らず、皆を助けるために必死になっていたんだ」]
109: 1155| [47] [渡瀬]
110: 1158| [45] [「……あの時のオレはもういない。俺の正体は、テロリスト――」]
111: 1166| [47] [洵]
112: 1169| [45] [「そんな事ないよ……！」]
113: 1174| [45] [渡瀬の言葉を、洵は遮った。]
114: 1182| [47] [洵]
115: 1185| [45] [「記憶を取り戻しても、前の隊長が消えたわけじゃない……」]
116: 1193| [47] [洵]
117: 1196| [45] [「隊長はあたしの尊敬する、本物のレスキュー隊員だよ」]
118: 1201| [45] [その言葉に、渡瀬は頷く事ができなかった。]
119: 1208| [47] [渡瀬]
120: 1209| [45] [（レスキュー隊員だと……？　この俺が……？）]
121: 1264| [45] [洵は知らないのだ。]
122: 1269| [45] [ここから脱出したら、渡瀬は悠里を連れて、Ｑに戻る事を。]
123: 1274| [47] [渡瀬]
124: 1275| [45] [（そうじゃなきゃ、俺は……！）]
125: 1280| [45] [何も言えず、渡瀬は黙り込む。]
126: 1285| [45] [洵も恵那も、何も言わない。]
127: 1290| [45] [結局、３人とも互いに無言のまま――]
128: 1295| [45] [渡瀬たちは、連絡通路を抜けた。]
