  0:   54| [55] [√Double Chapter6]
  1:   65| [45] [――だが、それでも――]
  2:   70| [45] [夏彦はどうしても、決断を下す事ができなかった。]
  3:   75| [47] [夏彦]
  4:   76| [45] [（ダメだ……ぼくには選べない……！）]
  5:   81| [45] [先ほど考えた『自分が残る』と言う案も、いざとなるとやはり選びがたかった。]
  6:   86| [45] [かといって誰かを犠牲にする事もできない。]
  7:   91| [47] [夏彦]
  8:   92| [45] [（くそッ！　何なんだよ、この残酷な状況は！？）]
  9:   97| [47] [夏彦]
 10:   98| [45] [（ようやくみんなが、１つにまとまることができたっていうのに……！）]
 11:  103| [45] [時間が刻々と過ぎていく。]
 12:  108| [45] [夏彦の心に、絶望が押し寄せてくる。]
 13:  116| [45] [その時――洵が、声を上げた。]
 14:  184| [47] [洵]
 15:  187| [45] [「大丈夫だよ、夏彦くん。君がそんなに悩む必要なんてないんだから」]
 16:  195| [47] [夏彦]
 17:  198| [45] [「え？」]
 18:  203| [45] [見れば洵が、夏彦を見て微笑んでいた。]
 19:  229| [47] [洵]
 20:  232| [45] [「ここはさ、やっぱりあたしたちレスキュー隊員の出番なんだよ」]
 21:  258| [47] [洵]
 22:  261| [45] [「ね、そうでしょ？　隊長、お姉ちゃん」]
 23:  294| [47] [宇喜多]
 24:  297| [45] [「ま、待ちたまえ、守部くん！」]
 25:  323| [47] [宇喜多]
 26:  326| [45] [「隊長さんはともかく、君や副隊長さんが犠牲にならなければいけない理由などないはずだ！」]
 27:  381| [47] [洵]
 28:  384| [45] [「ううん。それは違うよ、宇喜多さん」]
 29:  410| [47] [洵]
 30:  413| [45] [「そもそも誰かが犠牲にならなきゃいけないっていう、その考え方が間違っているんだよ」]
 31:  439| [47] [洵]
 32:  442| [45] [「あたしたちは誰の犠牲にもなりはしない」]
 33:  468| [47] [洵]
 34:  471| [45] [「だってそのために、日々厳しい訓練を積み重ねて来たんだから」]
 35:  479| [47] [洵]
 36:  482| [45] [「他の人たちには無理だけど、あたしたち３人ならきっと、活路を見い出せる」]
 37:  508| [47] [洵]
 38:  511| [45] [「だから……あたしたちシリウスが、ここに残るんだよ」]
 39:  516| [45] [そう告げる洵の瞳には、一点の曇りもなかった。]
 40:  521| [45] [するとそれが伝播したように、渡瀬と風見が微笑みを浮かべる。]
 41:  554| [47] [渡瀬]
 42:  557| [45] [「……そうだな」]
 43:  590| [47] [風見]
 44:  593| [45] [「えぇ……確かに、そうですね」]
 45:  619| [47] [風見]
 46:  622| [45] [「先ほどの私の案より、その可能性に賭けた方がよさそうです」]
 47:  630| [47] [夏彦]
 48:  633| [45] [「で、でも……！」]
 49:  656| [45] [彼らはこれまでも、ラボからの脱出方法を探してきた。]
 50:  661| [45] [だが結局、何も見つけられなかったのだ。]
 51:  666| [47] [夏彦]
 52:  667| [45] [（なのに、今さら新しい脱出経路なんて……見つかるはずがない！）]
 53:  672| [45] [そう思った時、洵が夏彦の頭をぽんと叩いた。]
 54:  726| [47] [洵]
 55:  729| [45] [「こら。だから心配する必要なんてないんだってば」]
 56:  755| [47] [洵]
 57:  758| [45] [「それに夏彦くんには、護らなきゃいけない子たちがいるじゃない？」]
 58:  896| [45] [そう言われ、夏彦ははっと後ろを振り向いた。]
 59:  987| [45] [悠里・ましろ・サリュの３人が、夏彦を見つめている。]
 60:  992| [47] [夏彦]
 61:  993| [45] [（……確かにぼくは、皆の事を護りたい……けど……）]
 62: 1120| [47] [洵]
 63: 1123| [45] [「ほらほら、そんな顔しなさんなって」]
 64: 1149| [47] [洵]
 65: 1152| [45] [「ガールフレンドが３人もいるなんて、ちょっと気が多過ぎる気もするけどね。あははははっ」]
 66: 1175| [45] [洵のその明るさは、彼女の優しさと強さと、そして覚悟の表れだった。]
 67: 1180| [45] [それに気付き、夏彦は思わず涙ぐむ。]
 68: 1188| [47] [夏彦]
 69: 1191| [45] [「洵さん……」]
 70: 1196| [45] [――だが、夏彦は涙をこらえた。]
 71: 1201| [47] [夏彦]
 72: 1202| [45] [（泣くな……泣く必要なんてないんだ！）]
 73: 1207| [45] [これは今生の別れなどではない。]
 74: 1212| [45] [レスキュー隊員たちは、全員が生きてラボから脱出するために、ひとまずここに残るのだ。]
 75: 1217| [45] [だから夏彦は、３人を見つめて力強く言う。]
 76: 1225| [47] [夏彦]
 77: 1228| [45] [「洵さん、橘さん、それに渡瀬も……ぼく、あなたたちのこと信じてますから」]
 78: 1254| [47] [洵]
 79: 1257| [45] [「うん。それでよろしい」]
 80: 1262| [45] [すると風見も、無理に明るく言う。]
 81: 1295| [47] [風見]
 82: 1298| [45] [「……まったくあなたは、さっきから少し偉そうじゃないですか？」]
 83: 1353| [47] [洵]
 84: 1356| [45] [「だってお姉ちゃん。下っ端のあたしはこんな時じゃなきゃ、偉そうになんかできないじゃん？」]
 85: 1382| [47] [風見]
 86: 1385| [45] [「洵っ。今は任務中ですよ。『お姉ちゃん』はやめなさい」]
 87: 1411| [47] [洵]
 88: 1414| [45] [「えー、お姉ちゃんだって、あたしのこと『洵』って呼んでるくせにー」]
 89: 1440| [47] [風見]
 90: 1443| [45] [「だからやめなさいと言うのに……もう……」]
 91: 1448| [47] [全員]
 92: 1451| [45] [「……ははっ」]
 93: 1456| [45] [そのやり取りに、一瞬だけ全員の表情がほころんだ。]
 94: 1508| [45] [そして洵は表情を引き締めると、恵那と宇喜多に言う。]
 95: 1516| [47] [洵]
 96: 1519| [45] [「それじゃあ椿山さん、宇喜多さん、この子たちの事お願いします」]
 97: 1552| [47] [恵那]
 98: 1555| [45] [「えぇ任せて」]
 99: 1588| [47] [宇喜多]
100: 1591| [45] [「ぼくも事件を引き起こした当事者として、きちんと責任を取らせてもらうよ」]
101: 1617| [47] [恵那]
102: 1620| [45] [「……それと、ねぇ、守部さん？」]
103: 1646| [47] [洵]
104: 1649| [45] [「なに？」]
105: 1675| [47] [恵那]
106: 1678| [45] [「今まで何度も、失礼なことを言ってごめんなさい」]
107: 1704| [47] [恵那]
108: 1707| [45] [「あなた、最高のレスキュー隊員よ」]
109: 1783| [47] [洵]
110: 1786| [45] [「っ……」]
111: 1809| [45] [洵はその言葉に、満面の笑みを浮かべた。]
112: 1814| [45] [無言でうなずき、そして皆に言う。]
113: 1840| [47] [洵]
114: 1843| [45] [「……じゃあ皆、早く第２エリアの隔壁前に移動して！」]
115: 1869| [47] [洵]
116: 1872| [45] [「じゃないとあたしたちが、逃げ道を探す時間がなくなっちゃうからさ！」]
117: 1877| [47] [子供たち]
118: 1880| [45] [「はい！」]
119: 1887| [45] [そして別れ際、夏彦たちは口々に残る３人に声をかけた。]
120: 1920| [47] [ましろ]
121: 1923| [45] [「洵さん！　やっぱり私、あなたに憧れます！」]
122: 1949| [47] [洵]
123: 1952| [45] [「あはっ、なんか恥ずかしいな……でも、ありがとね」]
124: 2027| [45] [サリュは洵に、アリスを差し出しながら言う。]
125: 2035| [47] [サリュ]
126: 2038| [45] [「洵、これ、とても大事な物だから。壊れてても構わないから、返しに来て」]
127: 2088| [47] [洵]
128: 2091| [45] [「うん。約束するよ」]
129: 2096| [45] [洵がアリスを受け取ると、アリスはサリュを見て、悲しげに鳴いた。]
