  0:   66| [55] [√Double Chapter2]
  1:   97| [47] [悠里]
  2:  100| [45] [「サリュちゃんも、消えた……？」]
  3:  129| [45] [夏彦は愕然とし、渡瀬にエンパシーを試みた。]
  4:  179| [45] [すると渡瀬の心の声が聞こえる。]
  5:  470| [85] [《行くまでに時間がかかりすぎたのか……？]
  6:  472| [85] [　気絶からもう目覚めちまったのかもしれん》]
  7:  473| [86] [渡瀬]
  8:  474| [86] [《行くまでに時間がかかりすぎたのか……？　気絶からもう目覚めちまったのかもしれん》]
  9:  491| [85] [《しかしどこに行ったんだろう……》]
 10:  492| [86] [渡瀬]
 11:  493| [86] [《しかしどこに行ったんだろう……》]
 12:  649| [45] [渡瀬は嘘をついてないようだった。それで夏彦は安堵する。]
 13:  654| [45] [つまりサリュは、渡瀬が推察した通り、すでに気絶から目覚めてどこかに行ったのだろう。]
 14:  659| [47] [夏彦]
 15:  660| [45] [（だったらテレパシーで連絡できるはずだ）]
 16:  752| [45] [夏彦はさっそくサリュに、テレパシーを送った。]
 17:  760| [47] [夏彦]
 18:  763| [45] [《――サリュ、聞こえるか？》]
 19:  771| [47] [夏彦]
 20:  774| [45] [《聞こえたら、心の中で返事してくれ。ぼくがそれをエンパシーで聞く》]
 21:  779| [45] [そう告げるなり、続けてサリュにエンパシーを試みたのだが――]
 22:  784| [47] [夏彦]
 23:  785| [45] [（……）]
 24:  790| [47] [夏彦]
 25:  791| [45] [（……あれ！？）]
 26:  796| [45] [どれだけエンパシーを使おうとしても、彼女の心の声は聞こえなかった。]
 27:  810| [47] [夏彦]
 28:  811| [45] [（お、おかしいぞ！？　なんでサリュと通信できないんだ！？）]
 29:  816| [45] [夏彦は慌てて原因を考えた。]
 30:  821| [45] [だが思いつく理由は１つしかない。]
 31:  873| [47] [夏彦]
 32:  874| [45] [（そうか……サリュはＡＤを投与してるんだ）]
 33:  879| [45] [考えてみれば、サリュには前からそのそぶりがあった。]
 34:  884| [45] [サリュがいた場所に、ＡＤの空アンプルが落ちていたり。]
 35:  934| [45] [ＷＸ粒子が蔓延するＮエリアで、渡瀬と格闘したり。]
 36:  939| [47] [夏彦]
 37:  940| [45] [（サリュはこの施設が、ＢＣの研究所だとは知らない……）]
 38:  945| [47] [夏彦]
 39:  946| [45] [（だからどこかで防災マニュアルを読んで、ＡＤが被曝防止剤だと信じ込み、それを投与し続けているんだ）]
 40:  961| [45] [しかしその事を渡瀬に話すと、話がややこしくなる。]
 41:  966| [45] [サリュが無事に気絶から目覚めているのなら、ひとまずそれでいいと思い、話を逸らした。]
 42:  974| [47] [夏彦]
 43:  977| [45] [「サリュは身の危険を感じて、どこかの部屋に隠れているんじゃ？」]
 44: 1003| [47] [渡瀬]
 45: 1006| [45] [「それならいいが……」]
 46: 1014| [47] [夏彦]
 47: 1017| [45] [「……何か、気になるんですか？」]
 48: 1043| [47] [渡瀬]
 49: 1046| [45] [「もしかすると……オレを探しているのかもしれん」]
 50: 1054| [47] [夏彦]
 51: 1057| [45] [「えっ？」]
 52: 1084| [47] [悠里]
 53: 1087| [45] [「隊長さんを探してるって、どうして……」]
 54: 1119| [47] [渡瀬]
 55: 1122| [45] [「さっきも言ったが……オレはあの子に、完全に敵視されている」]
 56: 1130| [47] [渡瀬]
 57: 1133| [45] [「その理由は、あの子自身がオレと橘に語ってくれたよ」]
 58: 1159| [47] [渡瀬]
 59: 1162| [45] [「夏彦くんが気絶している間の事だが……あの話、聞こえてたか？」]
 60: 1170| [47] [夏彦]
 61: 1173| [45] [「い、いいえ……」]
 62: 1199| [47] [渡瀬]
 63: 1202| [45] [「……そうか」]
 64: 1207| [45] [渡瀬の表情が急速に思いつめていく。]
 65: 1212| [45] [比例して夏彦の中で、不安が膨らみ始めた。]
 66: 1223| [47] [渡瀬]
 67: 1226| [45] [「……なぁ、夏彦くん……」]
 68: 1281| [47] [渡瀬]
